생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),시흥(정) 공업정수지 수위,시흥(정) 신설정수지 3지 수위순시,시흥(정) 원수 유입압력,과천 시흥(정) 4단계 공업유출 유량 적산차,과천 시흥(정) 4단계 생활유출 유량 적산차,시흥(정) 공업송출유량,시흥(정) 생활유출유량순시
생활정수,2016020209,시흥정수장,4127312314,경기도 안산시 선부2동,7.7566,0.0329,0.7563,6.5061,3.1624,1.4997,2600,2800,2580.6333,2753.55
생활정수,2016020210,시흥정수장,4127312314,경기도 안산시 선부2동,7.7101,0.0342,0.7573,6.4417,3.118,1.8101,2600,2200,2557.85,2186.2667
생활정수,2016020211,시흥정수장,4127312314,경기도 안산시 선부2동,7.6674,0.0345,0.749,6.4931,3.1104,1.7482,2800,2200,2780.4833,2103.1833
생활정수,2016020212,시흥정수장,4127312314,경기도 안산시 선부2동,7.6317,0.0339,0.7415,6.6376,3.1364,1.7485,2500,2300,2541.65,2266.2833
생활정수,2016020213,시흥정수장,4127312314,경기도 안산시 선부2동,7.5862,0.0331,0.7331,6.7346,3.1143,1.898,2600,2600,2530.25,2626.7
생활정수,2016020214,시흥정수장,4127312314,경기도 안산시 선부2동,7.5449,0.0323,0.7245,6.5206,3.0775,1.7489,2600,2600,2630.2833,2596.1
생활정수,2016020215,시흥정수장,4127312314,경기도 안산시 선부2동,7.5065,0.0317,0.7196,6.5003,3.0553,1.6496,2800,2400,2781.3,2366.85
생활정수,2016020216,시흥정수장,4127312314,경기도 안산시 선부2동,7.4754,0.0315,0.714,6.3179,3.033,1.6498,3104,2500,3054.7167,2497.5833
생활정수,2016020217,시흥정수장,4127312314,경기도 안산시 선부2동,7.4454,0.0312,0.7116,6.1551,3.0179,1.7994,3096,2600,3085.9667,2531.6333
생활정수,2016020218,시흥정수장,4127312314,경기도 안산시 선부2동,7.4144,0.031,0.709,5.8644,3.0103,1.7996,3400,2500,3404.55,2510.6667
생활정수,2016020219,시흥정수장,4127312314,경기도 안산시 선부2동,7.3795,0.0308,0.7084,5.6797,2.9954,1.7435,3076,2700,3007.15,2637.3167
생활정수,2016020220,시흥정수장,4127312314,경기도 안산시 선부2동,7.3426,0.0308,0.7093,5.5551,2.973,1.4998,2624,2600,2646.7667,2647.7
생활정수,2016020221,시흥정수장,4127312314,경기도 안산시 선부2동,7.3139,0.0307,0.7101,5.3229,2.91,1.4998,2800,2900,2729.3,2810.7833
생활정수,2016020222,시흥정수장,4127312314,경기도 안산시 선부2동,7.2936,0.0307,0.7116,5.2975,2.8842,1.6491,2504,2600,2477.2,2571.75
생활정수,2016020223,시흥정수장,4127312314,경기도 안산시 선부2동,7.281,0.0308,0.7113,5.3503,2.7881,1.599,2296,2700,2296.5667,2694.3167
생활정수,2016020224,시흥정수장,4127312314,경기도 안산시 선부2동,7.2797,0.0308,0.7144,5.387,2.7437,1.6994,2300,2600,2338.2833,2577.6167
생활정수,2016020301,시흥정수장,4127312314,경기도 안산시 선부2동,7.2903,0.0309,0.7138,5.4629,2.8138,1.7485,2404,1700,2328.2833,1650.2333
생활정수,2016020302,시흥정수장,4127312314,경기도 안산시 선부2동,7.3045,0.031,0.7115,5.7401,2.8729,1.7987,2296,1500,2321.4,1535.0333
생활정수,2016020303,시흥정수장,4127312314,경기도 안산시 선부2동,7.3224,0.0312,0.7107,6.1547,2.9727,1.8487,2300,1600,2274.7667,1544.7333
생활정수,2016020304,시흥정수장,4127312314,경기도 안산시 선부2동,7.3399,0.0314,0.7075,6.2977,3.1168,1.704,2300,1200,2283.0667,1177.1
생활정수,2016020305,시흥정수장,4127312314,경기도 안산시 선부2동,7.3556,0.0315,0.7056,6.0853,3.261,1.6991,2500,1200,2504.1167,1219.5
생활정수,2016020306,시흥정수장,4127312314,경기도 안산시 선부2동,7.3676,0.0317,0.7001,6.1168,3.4128,1.7987,2200,1400,2163.6833,1338.5333
생활정수,2016020307,시흥정수장,4127312314,경기도 안산시 선부2동,7.3803,0.0318,0.698,6.2136,3.5274,1.7483,2000,1800,2053.1667,1828.7833
생활정수,2016020308,시흥정수장,4127312314,경기도 안산시 선부2동,7.398,0.0321,0.6949,6.369,3.5607,1.6995,2204,2600,2117.4,2565.9667
생활정수,2016020309,시흥정수장,4127312314,경기도 안산시 선부2동,7.4183,0.0326,0.6965,6.2117,3.4855,1.3996,2396,2900,2468.1525,2912.6949
생활정수,2016020310,시흥정수장,4127312314,경기도 안산시 선부2동,7.4381,0.0333,0.695,5.9538,3.3991,1.4491,2800,3000,2736.3167,2929.1
생활정수,2016020311,시흥정수장,4127312314,경기도 안산시 선부2동,7.4525,0.0343,0.692,5.8003,3.3143,1.5989,2700,2800,2715.05,2789.45
생활정수,2016020312,시흥정수장,4127312314,경기도 안산시 선부2동,7.4662,0.0348,0.6946,5.7381,3.2624,1.6489,2704,2500,2660.3333,2517.9667
생활정수,2016020313,시흥정수장,4127312314,경기도 안산시 선부2동,7.4789,0.034,0.6945,5.7363,3.1995,1.7,2596,2700,2552.1667,2686.3333
생활정수,2016020314,시흥정수장,4127312314,경기도 안산시 선부2동,7.4908,0.0333,0.6926,5.6576,3.1108,1.5988,2704,2600,2681.3,2519.9333
생활정수,2016020315,시흥정수장,4127312314,경기도 안산시 선부2동,7.5015,0.0331,0.6987,5.5476,3.0664,1.7494,2696,2300,2752.2833,2292.1833
생활정수,2016020316,시흥정수장,4127312314,경기도 안산시 선부2동,7.5095,0.0329,0.7008,5.4382,3.0737,1.7966,2900,2300,2857.7167,2331.65
생활정수,2016020317,시흥정수장,4127312314,경기도 안산시 선부2동,7.5171,0.0327,0.7026,5.3452,3.0591,1.7001,2800,2600,2854.3833,2599.5833
생활정수,2016020318,시흥정수장,4127312314,경기도 안산시 선부2동,7.5268,0.0325,0.7039,5.118,3.0589,1.6498,3200,2400,3143.4333,2364.15
생활정수,2016020319,시흥정수장,4127312314,경기도 안산시 선부2동,7.5375,0.0324,0.7066,5.2295,3.0363,1.5993,2800,2700,2757.8333,2681.5333
생활정수,2016020320,시흥정수장,4127312314,경기도 안산시 선부2동,7.5465,0.0325,0.7099,5.4054,3.0028,1.7485,2500,2700,2477.1667,2669.6667
생활정수,2016020321,시흥정수장,4127312314,경기도 안산시 선부2동,7.5536,0.0325,0.7101,5.2994,2.9696,1.8986,2496,2700,2513.7,2712.65
생활정수,2016020322,시흥정수장,4127312314,경기도 안산시 선부2동,7.5634,0.0324,0.7116,5.1984,2.9622,1.799,2604,2800,2576.0667,2697.4167
생활정수,2016020323,시흥정수장,4127312314,경기도 안산시 선부2동,7.5721,0.0323,0.7137,5.2299,2.9435,1.6487,2200,2500,2197.7833,2509.2167
생활정수,2016020324,시흥정수장,4127312314,경기도 안산시 선부2동,7.5786,0.0324,0.7063,5.3413,2.9768,1.6566,2196,2100,2237.1667,2047.4667
생활정수,2016020401,시흥정수장,4127312314,경기도 안산시 선부2동,7.5851,0.0325,0.7032,5.5369,3.0361,1.6996,2104,1800,2092.5333,1784.2667
생활정수,2016020402,시흥정수장,4127312314,경기도 안산시 선부2동,7.5907,0.0327,0.6987,5.6283,3.1212,1.6997,2100,1300,2082.4667,1352.0833
생활정수,2016020403,시흥정수장,4127312314,경기도 안산시 선부2동,7.598,0.0329,0.6938,5.7986,3.243,1.8498,2200,1400,2178.8833,1351.35
생활정수,2016020404,시흥정수장,4127312314,경기도 안산시 선부2동,7.6048,0.033,0.6919,6.2353,3.3873,1.9487,2100,1100,2053.9667,1144.1333
생활정수,2016020405,시흥정수장,4127312314,경기도 안산시 선부2동,7.6096,0.0331,0.6871,6.3528,3.5057,1.949,2200,1300,2224.7167,1225.7667
생활정수,2016020406,시흥정수장,4127312314,경기도 안산시 선부2동,7.6138,0.0331,0.6829,6.6265,3.6057,1.6491,2200,1500,2117.6667,1459.6333
생활정수,2016020407,시흥정수장,4127312314,경기도 안산시 선부2동,7.62,0.0331,0.6802,6.8246,3.6351,1.6496,2200,2000,2185.2167,2042.0333
생활정수,2016020408,시흥정수장,4127312314,경기도 안산시 선부2동,7.6271,0.0331,0.6825,6.9101,3.576,1.6491,2404,3000,2471.2167,2986.9833
생활정수,2016020409,시흥정수장,4127312314,경기도 안산시 선부2동,7.6349,0.0338,0.6822,6.9338,3.4656,1.5499,2496,2900,2517.8667,2922.9333
생활정수,2016020410,시흥정수장,4127312314,경기도 안산시 선부2동,7.6427,0.035,0.6842,6.8392,3.3918,1.4999,2704,2600,2713.2333,2610.0167
생활정수,2016020411,시흥정수장,4127312314,경기도 안산시 선부2동,7.6484,0.0353,0.6844,6.6452,3.3398,1.5989,2996,2600,2944.9667,2611.3833
생활정수,2016020412,시흥정수장,4127312314,경기도 안산시 선부2동,7.6541,0.0354,0.6915,6.5682,3.2956,1.599,2600,2500,2703.9167,2520.6833
생활정수,2016020413,시흥정수장,4127312314,경기도 안산시 선부2동,7.6602,0.0348,0.6976,6.3882,3.2549,1.5505,3000,2400,2880.7833,2362.2
생활정수,2016020414,시흥정수장,4127312314,경기도 안산시 선부2동,7.6664,0.0341,0.7037,6.252,3.2179,1.5507,2700,2500,2790.6333,2433.5167
생활정수,2016020415,시흥정수장,4127312314,경기도 안산시 선부2동,7.6708,0.0337,0.7029,6.0725,3.1588,1.5007,2896,2800,2854.4833,2784.9
생활정수,2016020416,시흥정수장,4127312314,경기도 안산시 선부2동,7.6759,0.0334,0.7013,5.8661,3.0737,1.7001,3004,2600,2991,2609.6833
생활정수,2016020417,시흥정수장,4127312314,경기도 안산시 선부2동,7.682,0.0332,0.7021,5.6594,2.959,1.6499,3000,2700,3006.6333,2691.85
생활정수,2016020418,시흥정수장,4127312314,경기도 안산시 선부2동,7.6871,0.0329,0.7054,5.7289,2.8776,1.5996,2900,2800,2890.0833,2762.35
생활정수,2016020419,시흥정수장,4127312314,경기도 안산시 선부2동,7.6917,0.0327,0.7037,5.9683,2.8034,1.7491,2800,2700,2740.7,2726.2333
생활정수,2016020420,시흥정수장,4127312314,경기도 안산시 선부2동,7.6976,0.0324,0.7101,5.8812,2.7554,1.7487,2700,2700,2741.0167,2651.2833
생활정수,2016020421,시흥정수장,4127312314,경기도 안산시 선부2동,7.7021,0.0324,0.7095,5.6701,2.6592,1.6497,2600,2700,2550.1833,2659.9333
생활정수,2016020422,시흥정수장,4127312314,경기도 안산시 선부2동,7.7076,0.0323,0.714,5.4689,2.6148,1.799,2600,2600,2539.5,2559.8
생활정수,2016020423,시흥정수장,4127312314,경기도 안산시 선부2동,7.7121,0.0325,0.7182,5.4292,2.6222,1.4999,2400,2300,2453.3167,2347.7
생활정수,2016020424,시흥정수장,4127312314,경기도 안산시 선부2동,7.7176,0.0325,0.7136,5.6209,2.6812,1.799,2200,1900,2132.9167,1875.7
생활정수,2016020501,시흥정수장,4127312314,경기도 안산시 선부2동,7.7213,0.0326,0.7175,5.7986,2.7733,1.9491,1900,1900,1887.15,1881.0333
생활정수,2016020502,시흥정수장,4127312314,경기도 안산시 선부2동,7.7257,0.0328,0.714,5.9556,2.8658,1.7994,1904,1900,1896.95,1873.8333
생활정수,2016020503,시흥정수장,4127312314,경기도 안산시 선부2동,7.729,0.033,0.7164,6.0983,2.9249,1.7487,1792,1300,1866.6167,1241.9167
생활정수,2016020504,시흥정수장,4127312314,경기도 안산시 선부2동,7.7323,0.0329,0.7154,6.3812,3.084,1.7487,2104,1200,2019.1833,1235.5333
생활정수,2016020505,시흥정수장,4127312314,경기도 안산시 선부2동,7.7347,0.0329,0.7189,6.5187,3.2169,1.4994,2000,1400,2044.7667,1337.2333
생활정수,2016020506,시흥정수장,4127312314,경기도 안산시 선부2동,7.7367,0.0328,0.7137,6.7023,3.3352,1.5504,1900,1400,1894.8667,1398.35
생활정수,2016020507,시흥정수장,4127312314,경기도 안산시 선부2동,7.7389,0.0328,0.7076,6.8862,3.4091,1.5499,1900,1900,1875.8333,1935.6833
생활정수,2016020508,시흥정수장,4127312314,경기도 안산시 선부2동,7.743,0.033,0.7112,6.9046,3.4017,1.5499,2300,2500,2228.4833,2496.6
생활정수,2016020509,시흥정수장,4127312314,경기도 안산시 선부2동,7.7447,0.0338,0.714,6.8717,3.3511,1.6991,2300,2900,2346.2,2827.95
생활정수,2016020510,시흥정수장,4127312314,경기도 안산시 선부2동,7.7467,0.0349,0.7127,6.6909,3.2698,1.751,2600,2700,2523.55,2667.85
생활정수,2016020511,시흥정수장,4127312314,경기도 안산시 선부2동,7.7516,0.0341,0.706,6.3344,3.2698,1.7983,2700,2300,2699.0167,2310.6833
생활정수,2016020512,시흥정수장,4127312314,경기도 안산시 선부2동,7.755,0.0339,0.6982,6.069,3.2735,1.8497,2500,2400,2549.5667,2395.2833
생활정수,2016020513,시흥정수장,4127312314,경기도 안산시 선부2동,7.7572,0.0345,0.6988,5.8477,3.2587,1.7989,2504,2600,2433.3667,2570.55
생활정수,2016020514,시흥정수장,4127312314,경기도 안산시 선부2동,7.7608,0.034,0.6969,5.6592,3.2254,1.85,2396,2700,2398.0167,2637.4833
생활정수,2016020515,시흥정수장,4127312314,경기도 안산시 선부2동,7.7657,0.0335,0.6985,5.4888,3.1108,1.8497,2500,2600,2486.3667,2624.7167
생활정수,2016020516,시흥정수장,4127312314,경기도 안산시 선부2동,7.7693,0.0331,0.7018,5.3064,2.9814,1.8505,2500,2900,2556.35,2908.0833
생활정수,2016020517,시흥정수장,4127312314,경기도 안산시 선부2동,7.772,0.033,0.7032,5.2221,2.8814,1.9494,2400,2800,2360.4667,2795.9667
생활정수,2016020518,시흥정수장,4127312314,경기도 안산시 선부2동,7.775,0.0327,0.7057,5.0554,2.8322,1.7998,2504,2600,2477.65,2528.9167
생활정수,2016020519,시흥정수장,4127312314,경기도 안산시 선부2동,7.7769,0.0325,0.7109,4.9097,2.7332,1.65,2396,3100,2447.8167,3107.3667
생활정수,2016020520,시흥정수장,4127312314,경기도 안산시 선부2동,7.7796,0.0323,0.7141,4.9172,2.6296,1.6497,2100,2800,2027.15,2755.9667
생활정수,2016020521,시흥정수장,4127312314,경기도 안산시 선부2동,7.782,0.0324,0.7142,4.9887,2.537,1.4497,1800,2600,1851.2667,2625.5667
생활정수,2016020522,시흥정수장,4127312314,경기도 안산시 선부2동,7.7851,0.0324,0.7132,4.9374,2.4225,1.749,2000,2600,1987.5667,2570.0667
생활정수,2016020523,시흥정수장,4127312314,경기도 안산시 선부2동,7.787,0.0325,0.7092,5.0594,2.3743,1.7492,1800,2300,1713.8167,2268.8333
생활정수,2016020524,시흥정수장,4127312314,경기도 안산시 선부2동,7.787,0.0324,0.7079,5.3781,2.4043,1.9493,1800,1800,1844.1833,1832.95
생활정수,2016020601,시흥정수장,4127312314,경기도 안산시 선부2동,7.7882,0.0323,0.7063,5.6741,2.4854,2.0996,1900,1700,1917.1333,1632.9333
생활정수,2016020602,시흥정수장,4127312314,경기도 안산시 선부2동,7.789,0.0322,0.7046,5.6558,2.5114,2.0488,2004,1400,1956.55,1422.4833
생활정수,2016020603,시흥정수장,4127312314,경기도 안산시 선부2동,7.7905,0.0323,0.7075,5.511,2.6112,2.0005,1792,1300,1803.1333,1315.7833
생활정수,2016020604,시흥정수장,4127312314,경기도 안산시 선부2동,7.7921,0.0322,0.7055,5.4982,2.7329,2.0486,1708,1200,1630.6167,1194.7
생활정수,2016020605,시흥정수장,4127312314,경기도 안산시 선부2동,7.7912,0.0322,0.7089,5.461,2.8658,1.9494,1596,1300,1613.8667,1218.3333
생활정수,2016020606,시흥정수장,4127312314,경기도 안산시 선부2동,7.7922,0.0322,0.7039,5.3614,2.9581,1.8985,1600,1500,1644.15,1476.75
생활정수,2016020607,시흥정수장,4127312314,경기도 안산시 선부2동,7.7925,0.0323,0.7054,5.2719,3.0136,1.949,1700,1900,1611.1667,1897.6833
생활정수,2016020608,시흥정수장,4127312314,경기도 안산시 선부2동,7.7929,0.0327,0.7045,5.0724,3.0248,2.0485,1800,2000,1841.65,1976.3333
생활정수,2016020609,시흥정수장,4127312314,경기도 안산시 선부2동,7.7931,0.0335,0.7037,4.8893,3.0182,1.6998,2004,2400,2045.1,2413.8833
생활정수,2016020610,시흥정수장,4127312314,경기도 안산시 선부2동,7.7944,0.0349,0.704,4.9173,2.9369,1.7485,2096,2800,2042.8,2818.4833
생활정수,2016020611,시흥정수장,4127312314,경기도 안산시 선부2동,7.7945,0.0356,0.7053,4.6881,2.8628,1.7991,2000,2400,1927.6333,2301.2333
생활정수,2016020612,시흥정수장,4127312314,경기도 안산시 선부2동,7.7956,0.0351,0.7051,4.7338,2.7742,1.5988,1700,2600,1770.9333,2580.4833
생활정수,2016020613,시흥정수장,4127312314,경기도 안산시 선부2동,7.7975,0.0342,0.7061,4.8991,2.6375,1.7491,1600,2900,1527.6167,2938.7167
생활정수,2016020614,시흥정수장,4127312314,경기도 안산시 선부2동,7.8012,0.0334,0.7139,4.7815,2.5488,1.9491,1496,2700,1578.9167,2713.9333
생활정수,2016020615,시흥정수장,4127312314,경기도 안산시 선부2동,7.8035,0.0331,0.7298,4.6825,2.4748,2.0497,10188,7164,1506.75,2562.65
생활정수,2016020616,시흥정수장,4127312314,경기도 안산시 선부2동,7.8051,0.0328,0.7308,4.6882,2.4267,1.7579,1596,2700,1632.1333,2653.7167
생활정수,2016020617,시흥정수장,4127312314,경기도 안산시 선부2동,7.807,0.0324,0.7291,4.7853,2.386,1.8001,1500,2500,1485.6833,2468.7333
생활정수,2016020618,시흥정수장,4127312314,경기도 안산시 선부2동,7.8096,0.0323,0.726,4.6461,2.3969,1.8497,1500,2100,1519.0167,2096.7667
생활정수,2016020619,시흥정수장,4127312314,경기도 안산시 선부2동,7.8122,0.0322,0.7256,4.5356,2.4005,1.8499,1500,2100,1481.9,2126
생활정수,2016020620,시흥정수장,4127312314,경기도 안산시 선부2동,7.8142,0.0324,0.7281,4.4487,2.4225,1.9998,1400,2200,1441.2167,2122.3833
생활정수,2016020621,시흥정수장,4127312314,경기도 안산시 선부2동,7.8172,0.0323,0.7302,4.4342,2.4335,2.049,1404,2300,1332.0333,2287.0833
생활정수,2016020622,시흥정수장,4127312314,경기도 안산시 선부2동,7.817,0.0323,0.723,4.407,2.452,2,1296,2100,1349.3,2147.3333
생활정수,2016020623,시흥정수장,4127312314,경기도 안산시 선부2동,7.8166,0.0322,0.7225,4.427,2.4667,2.1,1300,2300,1264.5,2223.7333
생활정수,2016020624,시흥정수장,4127312314,경기도 안산시 선부2동,7.8167,0.0322,0.7122,4.3941,2.5258,1.6493,1300,1700,1311.1667,1779.35
생활정수,2016020701,시흥정수장,4127312314,경기도 안산시 선부2동,7.8171,0.0322,0.7076,4.3427,2.5996,1.799,1304,1800,1296.7167,1688.1833
생활정수,2016020702,시흥정수장,4127312314,경기도 안산시 선부2동,7.8175,0.0322,0.7102,4.2789,2.6069,1.8495,1396,1400,1336.8333,1487.8167
생활정수,2016020703,시흥정수장,4127312314,경기도 안산시 선부2동,7.8199,0.0322,0.7172,4.5167,2.7252,1.8495,1300,1200,1332.65,1141.25
생활정수,2016020704,시흥정수장,4127312314,경기도 안산시 선부2동,7.8208,0.0321,0.7207,4.7121,2.8692,1.8493,1200,1100,1151.6333,1102.8667
생활정수,2016020705,시흥정수장,4127312314,경기도 안산시 선부2동,7.8214,0.0321,0.7154,4.7651,3.0023,1.8491,1100,1200,1127.25,1186.3167
생활정수,2016020706,시흥정수장,4127312314,경기도 안산시 선부2동,7.8223,0.0321,0.711,4.8477,3.1056,1.85,1000,1200,1002.6667,1213.8167
생활정수,2016020707,시흥정수장,4127312314,경기도 안산시 선부2동,7.8238,0.0322,0.7151,4.8603,3.1649,2.0486,1104,1700,1043.7833,1642
생활정수,2016020708,시흥정수장,4127312314,경기도 안산시 선부2동,7.8264,0.0325,0.7262,4.8091,3.2388,2.0997,996,1500,1026.0667,1481.9667
생활정수,2016020709,시흥정수장,4127312314,경기도 안산시 선부2동,7.8255,0.0334,0.725,4.7816,3.3179,1.7987,1000,1600,1028.95,1569.0167
생활정수,2016020710,시흥정수장,4127312314,경기도 안산시 선부2동,7.8234,0.0347,0.7201,4.9228,3.2325,2.0001,1000,2400,941.05,2391.6167
생활정수,2016020711,시흥정수장,4127312314,경기도 안산시 선부2동,7.8238,0.0352,0.7197,4.8239,3.1141,1.6999,1000,2900,1000.7333,2866.6333
생활정수,2016020712,시흥정수장,4127312314,경기도 안산시 선부2동,7.8238,0.0345,0.7236,4.6605,3.0473,1.8502,1100,2500,1095.4833,2481.15
생활정수,2016020713,시흥정수장,4127312314,경기도 안산시 선부2동,7.8257,0.0336,0.7244,4.5358,2.9996,1.8984,1100,2000,1055.4167,2008.95
생활정수,2016020714,시흥정수장,4127312314,경기도 안산시 선부2동,7.8272,0.0328,0.7248,4.4266,2.8742,1.9496,1000,2200,1006.5667,2126.5667
생활정수,2016020715,시흥정수장,4127312314,경기도 안산시 선부2동,7.8288,0.0323,0.7239,4.4415,2.6929,2.1002,1100,2100,1079.1667,2072.1167
생활정수,2016020716,시흥정수장,4127312314,경기도 안산시 선부2동,7.8302,0.0322,0.7221,4.5435,2.6412,1.8996,1000,1800,1070.45,1867.3
생활정수,2016020717,시흥정수장,4127312314,경기도 안산시 선부2동,7.8302,0.0321,0.7241,4.4912,2.6005,1.95,1100,2000,1114.45,1979.15
생활정수,2016020718,시흥정수장,4127312314,경기도 안산시 선부2동,7.8306,0.0319,0.7463,4.4214,2.5413,1.8997,1200,2100,1149.1167,2128.1833
생활정수,2016020719,시흥정수장,4127312314,경기도 안산시 선부2동,7.8311,0.0317,0.7608,4.4087,2.5078,1.7995,1100,2000,1098.05,1908.9333
생활정수,2016020720,시흥정수장,4127312314,경기도 안산시 선부2동,7.8324,0.0317,0.7498,4.4764,2.4632,1.7494,1000,2100,983.75,2082
생활정수,2016020721,시흥정수장,4127312314,경기도 안산시 선부2동,7.8341,0.0319,0.727,4.4158,2.3744,1.8495,1000,2600,1086.4,2591.5167
생활정수,2016020722,시흥정수장,4127312314,경기도 안산시 선부2동,7.8355,0.032,0.7369,4.4089,2.3485,2.0492,1004,1700,987.75,1711.2833
생활정수,2016020723,시흥정수장,4127312314,경기도 안산시 선부2동,7.8356,0.0319,0.7461,4.3627,2.4186,1.8989,1096,1500,1065.7667,1534.1
생활정수,2016020724,시흥정수장,4127312314,경기도 안산시 선부2동,7.8348,0.0319,0.7548,4.3847,2.4928,1.7989,1200,1700,1159.2,1613.1667
생활정수,2016020801,시흥정수장,4127312314,경기도 안산시 선부2동,7.834,0.0318,0.7659,4.4765,2.5483,1.7489,1100,1400,1132.5333,1435.2167
생활정수,2016020802,시흥정수장,4127312314,경기도 안산시 선부2동,7.8346,0.0317,0.7457,4.5964,2.6239,1.949,1000,1200,1038.7667,1202.4167
생활정수,2016020803,시흥정수장,4127312314,경기도 안산시 선부2동,7.8344,0.0317,0.7487,4.9118,2.6516,2.1503,1096,1200,1065.7167,1148.5833
생활정수,2016020804,시흥정수장,4127312314,경기도 안산시 선부2동,7.8353,0.0316,0.7457,5.1069,2.718,1.8495,904,1100,928.8667,1067.9
생활정수,2016020805,시흥정수장,4127312314,경기도 안산시 선부2동,7.8348,0.0315,0.7338,5.0063,2.7772,1.7492,1000,1000,959.85,1074.45
생활정수,2016020806,시흥정수장,4127312314,경기도 안산시 선부2동,7.8358,0.0314,0.7429,4.8969,2.8364,1.7486,1000,1100,999.1333,1039.7667
생활정수,2016020807,시흥정수장,4127312314,경기도 안산시 선부2동,7.8357,0.0314,0.751,4.7576,2.877,1.9287,1000,1200,1020.9333,1189.3
생활정수,2016020808,시흥정수장,4127312314,경기도 안산시 선부2동,7.8371,0.0315,0.7526,4.6241,2.877,1.9983,1100,1500,1049.15,1537.5167
생활정수,2016020809,시흥정수장,4127312314,경기도 안산시 선부2동,7.8366,0.032,0.7418,4.5146,2.8148,1.8499,1000,2200,1036.2667,2102.5667
생활정수,2016020810,시흥정수장,4127312314,경기도 안산시 선부2동,7.8351,0.0324,0.7255,4.3262,2.7521,2.1993,1200,1900,1176.8167,1923.2333
생활정수,2016020811,시흥정수장,4127312314,경기도 안산시 선부2동,7.8353,0.0333,0.7115,4.2784,2.6856,2.1995,900,2100,933.4167,2102.7333
생활정수,2016020812,시흥정수장,4127312314,경기도 안산시 선부2동,7.8359,0.0328,0.7006,4.2298,2.6303,2.1996,1000,2000,954.4667,2005.7833
생활정수,2016020813,시흥정수장,4127312314,경기도 안산시 선부2동,7.8352,0.0325,0.6991,4.178,2.6116,1.85,900,1700,971.8833,1686.0333
생활정수,2016020814,시흥정수장,4127312314,경기도 안산시 선부2동,7.8369,0.0324,0.6977,4.0756,2.6266,1.8499,1100,1600,1015.0333,1563.7833
생활정수,2016020815,시흥정수장,4127312314,경기도 안산시 선부2동,7.8372,0.0325,0.6983,4.0354,2.5414,1.8988,900,1900,901.0333,1876.9833
생활정수,2016020816,시흥정수장,4127312314,경기도 안산시 선부2동,7.842,0.0322,0.7008,3.9147,2.486,1.8991,1100,1700,1121.45,1754.5167
생활정수,2016020817,시흥정수장,4127312314,경기도 안산시 선부2동,7.8389,0.032,0.7047,4.0843,2.4637,1.7993,1000,1600,1043.9322,1567.3729
생활정수,2016020818,시흥정수장,4127312314,경기도 안산시 선부2동,7.8387,0.0319,0.7141,4.337,2.4563,1.85,1100,1700,1056.3833,1643.9167
생활정수,2016020819,시흥정수장,4127312314,경기도 안산시 선부2동,7.8382,0.0317,0.7164,4.4528,2.4268,1.8495,900,1800,942.3667,1829.1
생활정수,2016020820,시흥정수장,4127312314,경기도 안산시 선부2동,7.8383,0.0316,0.7172,4.4692,2.4008,1.8494,1000,1700,960.5333,1690.15
생활정수,2016020821,시흥정수장,4127312314,경기도 안산시 선부2동,7.8379,0.0316,0.7284,4.4656,2.3713,1.8987,1000,1700,995.7667,1665.8833
생활정수,2016020822,시흥정수장,4127312314,경기도 안산시 선부2동,7.8388,0.0317,0.7251,4.4986,2.3676,1.8988,900,1500,949.75,1531.0667
생활정수,2016020823,시흥정수장,4127312314,경기도 안산시 선부2동,7.8389,0.0317,0.7231,4.5018,2.3676,1.8988,1000,1500,999.65,1514.3333
생활정수,2016020824,시흥정수장,4127312314,경기도 안산시 선부2동,7.8381,0.0318,0.7139,4.4857,2.375,2.1509,1100,1500,1068.55,1439.55
생활정수,2016020901,시흥정수장,4127312314,경기도 안산시 선부2동,7.8379,0.0318,0.7206,4.5508,2.4082,1.85,900,1300,886.5333,1344.1167
생활정수,2016020902,시흥정수장,4127312314,경기도 안산시 선부2동,7.8369,0.0318,0.7212,4.5361,2.3931,1.7989,1100,1200,1134.1,1180.1333
생활정수,2016020903,시흥정수장,4127312314,경기도 안산시 선부2동,7.8372,0.0317,0.7253,4.7687,2.3895,1.8496,1100,1400,1064.7,1426.2167
생활정수,2016020904,시흥정수장,4127312314,경기도 안산시 선부2동,7.8373,0.0316,0.7232,4.8383,2.4374,2.0002,1000,1100,1057.0167,1103.15
생활정수,2016020905,시흥정수장,4127312314,경기도 안산시 선부2동,7.837,0.0316,0.7337,4.9152,2.5001,2.0491,904,1100,913.6833,1072.7833
생활정수,2016020906,시흥정수장,4127312314,경기도 안산시 선부2동,7.8377,0.0317,0.7195,5.1034,2.5703,2.0993,996,1000,940.4833,1019.25
생활정수,2016020907,시흥정수장,4127312314,경기도 안산시 선부2동,7.8377,0.0316,0.7035,5.0021,2.6405,2.0491,996,1200,1001.4,1114.7167
생활정수,2016020908,시흥정수장,4127312314,경기도 안산시 선부2동,7.8377,0.0317,0.704,4.8715,2.7108,2.0489,1004,1100,1031.15,1118.6
생활정수,2016020909,시흥정수장,4127312314,경기도 안산시 선부2동,7.837,0.0326,0.7039,4.6791,2.7114,1.9997,1100,1700,1137.0667,1740.8833
