생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),와부(정) 3단계 원수유입압력 (kg/cm2),와부(정) 4단계 원수유입압력 (kg/cm2),와부(정) #3유출유량 적산차 (m3),와부(정) #3정수지유출유량 순시 (m3/h),와부(정) #4정수지유출유량 순시 (m3/h),와부(정) 3단계 정수지#3-1 (m),와부(정) 3단계 정수지#3-2 (m),와부(정) 4단계 여과지정수지수위A (m),와부(정) 4단계 여과지정수지수위B (m)
생활정수,2016082004,와부정수장,4136012312,경기도 남양주시 와부읍,7.2623,0.0444,0.8346,2.366,0,4110,4102.0167,0.0387,2.936,2.827,0.0955,0.051
생활정수,2016082005,와부정수장,4136012312,경기도 남양주시 와부읍,7.2689,0.0441,0.8189,2.34,0,4010,4019.7167,0,3.079,2.971,0.0965,0.051
생활정수,2016082006,와부정수장,4136012312,경기도 남양주시 와부읍,7.2802,0.0442,0.8019,2.46,0,4250,4235.7333,0,2.944,2.843,0.096,0.052
생활정수,2016082007,와부정수장,4136012312,경기도 남양주시 와부읍,7.2838,0.0442,0.8317,2.523,0,3640,3637.7,0.0677,3.1415,3.0635,0.097,0.053
생활정수,2016082008,와부정수장,4136012312,경기도 남양주시 와부읍,7.2837,0.0443,0.815,2.581,0,3370,3365.4,0,3.088,3.0615,0.098,0.053
생활정수,2016082009,와부정수장,4136012312,경기도 남양주시 와부읍,7.2838,0.0443,0.8103,2.738,0,3250,3253.65,0,2.9825,3.0035,0.0985,0.0535
생활정수,2016082010,와부정수장,4136012312,경기도 남양주시 와부읍,7.2837,0.0443,0.8144,2.706,0,3130,3110.55,0,2.962,3.017,0.099,0.0535
생활정수,2016082011,와부정수장,4136012312,경기도 남양주시 와부읍,7.285,0.0442,0.8356,2.706,0,2920,2919.4,0,3.0325,3.109,0.099,0.0535
생활정수,2016082012,와부정수장,4136012312,경기도 남양주시 와부읍,7.2881,0.0442,0.8261,2.735,0,3560,3558.6833,0,2.9005,2.9665,0.099,0.0545
생활정수,2016082013,와부정수장,4136012312,경기도 남양주시 와부읍,7.2918,0.0442,0.8048,2.756,0,4400,4398.0667,0,2.5145,2.5565,0.0985,0.0545
생활정수,2016082014,와부정수장,4136012312,경기도 남양주시 와부읍,7.2937,0.0442,0.7998,2.153,0,4390,4386.0833,0,2.3065,2.329,0.0975,0.055
생활정수,2016082015,와부정수장,4136012312,경기도 남양주시 와부읍,7.3002,0.0441,0.8094,2.155,0,4340,4344.7,0,2.458,2.4405,0.0975,0.054
생활정수,2016082016,와부정수장,4136012312,경기도 남양주시 와부읍,7.3076,0.0441,0.8467,2.178,0,4430,4443.6667,0,2.585,2.5315,0.097,0.0535
생활정수,2016082017,와부정수장,4136012312,경기도 남양주시 와부읍,7.2986,0.0442,0.8933,2.401,0,4310,4293.45,0,2.7185,2.643,0.097,0.053
생활정수,2016082018,와부정수장,4136012312,경기도 남양주시 와부읍,7.2821,0.0442,0.8715,2.399,0,4370,4306.5,0,2.718,2.6365,0.096,0.052
생활정수,2016082019,와부정수장,4136012312,경기도 남양주시 와부읍,7.2651,0.0442,0.8619,2.202,0,4390,4470.3167,0,2.636,2.546,0.0955,0.051
생활정수,2016082020,와부정수장,4136012312,경기도 남양주시 와부읍,7.2518,0.0442,0.8448,2.09,0,4530,4534.2833,0,2.8495,2.7235,0.094,0.0505
생활정수,2016082021,와부정수장,4136012312,경기도 남양주시 와부읍,7.2489,0.0443,0.8703,2.324,0,4780,4764.35,0,2.988,2.82,0.093,0.0495
생활정수,2016082022,와부정수장,4136012312,경기도 남양주시 와부읍,7.2469,0.0446,0.8735,2.338,0,4710,4697.4,0,3.029,2.837,0.093,0.0495
생활정수,2016082023,와부정수장,4136012312,경기도 남양주시 와부읍,7.2464,0.0447,0.8719,2.248,0,4620,4603.7167,0.0193,3.048,2.8445,0.092,0.049
생활정수,2016082024,와부정수장,4136012312,경기도 남양주시 와부읍,7.2479,0.0447,0.8594,2.492,0,4430,4434.3333,0,3.088,2.8895,0.093,0.0485
생활정수,2016082101,와부정수장,4136012312,경기도 남양주시 와부읍,7.2531,0.0451,0.8383,2.613,0,4200,4181.2667,0.0193,3.048,2.8765,0.093,0.0485
생활정수,2016082102,와부정수장,4136012312,경기도 남양주시 와부읍,7.2603,0.0443,0.8266,2.584,0,3660,3603.6,0,3.0215,2.9175,0.093,0.049
생활정수,2016082103,와부정수장,4136012312,경기도 남양주시 와부읍,7.2644,0.0445,0.8458,2.616,0,2830,2843.9167,0.058,3.0155,3.0125,0.094,0.0495
생활정수,2016082104,와부정수장,4136012312,경기도 남양주시 와부읍,7.2681,0.0443,0.8091,2.553,0,2790,2836.9167,0,2.985,3.0405,0.094,0.0495
생활정수,2016082105,와부정수장,4136012312,경기도 남양주시 와부읍,7.2716,0.0443,0.7941,2.581,0,2720,2724.6833,0.1547,2.9955,3.092,0.0945,0.0495
생활정수,2016082106,와부정수장,4136012312,경기도 남양주시 와부읍,7.2753,0.0443,0.7788,2.583,0,3170,3115.7167,0,2.773,2.8755,0.0945,0.0505
생활정수,2016082107,와부정수장,4136012312,경기도 남양주시 와부읍,7.2786,0.0443,0.765,2.416,0,3070,3084.4667,0.058,2.903,3.0085,0.0955,0.051
생활정수,2016082108,와부정수장,4136012312,경기도 남양주시 와부읍,7.2826,0.0442,0.8155,2.441,0,3400,3399.1833,0.0097,3.047,3.1265,0.096,0.052
생활정수,2016082109,와부정수장,4136012312,경기도 남양주시 와부읍,7.2884,0.044,0.8079,2.644,0,2540,2584.1833,0.029,3.1765,3.273,0.097,0.052
생활정수,2016082110,와부정수장,4136012312,경기도 남양주시 와부읍,7.2911,0.044,0.7772,2.581,0,2540,2500.8167,0.1353,3.0945,3.2195,0.098,0.053
생활정수,2016082111,와부정수장,4136012312,경기도 남양주시 와부읍,7.2913,0.044,0.7618,2.558,0,2780,2779.7167,0.087,2.9005,3.0475,0.098,0.053
생활정수,2016082112,와부정수장,4136012312,경기도 남양주시 와부읍,7.291,0.0441,0.7811,2.247,0,3250,3254.3833,0,2.587,2.7405,0.098,0.053
생활정수,2016082113,와부정수장,4136012312,경기도 남양주시 와부읍,7.2931,0.0441,0.781,2.274,0,3510,3574.3167,0.116,2.8895,2.9825,0.099,0.053
생활정수,2016082114,와부정수장,4136012312,경기도 남양주시 와부읍,7.3028,0.044,0.7962,2.251,0,4090,4067.9333,0,3.052,3.083,0.098,0.053
생활정수,2016082115,와부정수장,4136012312,경기도 남양주시 와부읍,7.3106,0.0441,0.8026,2.247,0,4080,4087.4833,0,3.127,3.117,0.098,0.052
생활정수,2016082116,와부정수장,4136012312,경기도 남양주시 와부읍,7.3094,0.0443,0.7739,2.309,0,4340,4341.0667,0,3.291,3.2235,0.0975,0.052
생활정수,2016082117,와부정수장,4136012312,경기도 남양주시 와부읍,7.3015,0.0445,0.8257,2.273,0,4580,4577.55,0,2.9875,2.9,0.096,0.052
생활정수,2016082118,와부정수장,4136012312,경기도 남양주시 와부읍,7.2921,0.0444,0.8356,2.25,0,4580,4521.7333,0,3.035,2.915,0.0945,0.051
생활정수,2016082119,와부정수장,4136012312,경기도 남양주시 와부읍,7.2863,0.0449,0.8141,2.336,0,4510,4494.1333,0,2.9385,2.81,0.094,0.0505
생활정수,2016082120,와부정수장,4136012312,경기도 남양주시 와부읍,7.2807,0.0447,0.8251,2.259,0,4480,4486.4167,0,2.846,2.7145,0.0925,0.0495
생활정수,2016082121,와부정수장,4136012312,경기도 남양주시 와부읍,7.2729,0.0445,0.8836,2.307,0,4330,4330.05,0.0097,2.791,2.669,0.0915,0.049
생활정수,2016082122,와부정수장,4136012312,경기도 남양주시 와부읍,7.2662,0.0444,0.8459,2.463,0,3740,3725.1667,0,2.9125,2.8265,0.0915,0.0485
생활정수,2016082123,와부정수장,4136012312,경기도 남양주시 와부읍,7.263,0.0442,0.8391,2.523,0,3060,3054.6333,0,3.1295,3.1055,0.091,0.0475
생활정수,2016082124,와부정수장,4136012312,경기도 남양주시 와부읍,7.2596,0.0442,0.8221,2.528,0,3680,3679.2167,0.1063,3.0625,3.0485,0.091,0.0475
생활정수,2016082201,와부정수장,4136012312,경기도 남양주시 와부읍,7.2541,0.0442,0.8202,2.583,0,4010,4072.4,0,2.7605,2.758,0.0915,0.0475
생활정수,2016082202,와부정수장,4136012312,경기도 남양주시 와부읍,7.2525,0.0441,0.8191,2.505,0,3750,3693.9167,0.0677,2.6065,2.63,0.0915,0.0485
생활정수,2016082203,와부정수장,4136012312,경기도 남양주시 와부읍,7.2596,0.0442,0.8302,2.46,0,3180,3153.5333,0,2.687,2.7455,0.0925,0.0485
생활정수,2016082204,와부정수장,4136012312,경기도 남양주시 와부읍,7.2706,0.0442,0.8857,2.523,0,2980,2997.75,0,2.8105,2.8945,0.093,0.0495
생활정수,2016082205,와부정수장,4136012312,경기도 남양주시 와부읍,7.28,0.0443,0.8255,2.46,0,2790,2837.0167,0.1837,3.008,3.1055,0.094,0.05
생활정수,2016082206,와부정수장,4136012312,경기도 남양주시 와부읍,7.2834,0.0443,0.8034,2.462,0,2920,2867.9167,0,3.2765,3.364,0.095,0.0505
생활정수,2016082207,와부정수장,4136012312,경기도 남양주시 와부읍,7.2846,0.0443,0.8009,2.703,0,3300,3360.6667,0,3.3405,3.4075,0.096,0.051
생활정수,2016082208,와부정수장,4136012312,경기도 남양주시 와부읍,7.2842,0.0445,0.7947,2.616,0,3410,3357.6167,0.087,3.225,3.2835,0.0975,0.052
생활정수,2016082209,와부정수장,4136012312,경기도 남양주시 와부읍,7.2825,0.0444,0.8068,2.612,0,3260,3317.6167,0.0193,3.2145,3.27,0.098,0.052
생활정수,2016082210,와부정수장,4136012312,경기도 남양주시 와부읍,7.2822,0.0444,0.8105,2.463,0,3840,3785.05,0,3.1125,3.13,0.0985,0.053
생활정수,2016082211,와부정수장,4136012312,경기도 남양주시 와부읍,7.2873,0.0443,0.806,2.313,0,4290,4298.5667,0.1063,2.997,2.9735,0.098,0.053
생활정수,2016082212,와부정수장,4136012312,경기도 남양주시 와부읍,7.2919,0.0443,0.8113,2.336,0,4560,4560.35,0.0097,2.8925,2.84,0.0975,0.0535
생활정수,2016082213,와부정수장,4136012312,경기도 남양주시 와부읍,7.294,0.0441,0.7588,2.327,0,4350,4332.7,0,2.9055,2.833,0.0975,0.0535
생활정수,2016082214,와부정수장,4136012312,경기도 남양주시 와부읍,7.2955,0.044,0.8284,2.336,0,4300,4314.8667,0,2.9265,2.8415,0.097,0.0535
생활정수,2016082215,와부정수장,4136012312,경기도 남양주시 와부읍,7.2881,0.0441,0.8522,2.369,0,4350,4357.3667,0,2.9415,2.852,0.096,0.052
생활정수,2016082216,와부정수장,4136012312,경기도 남양주시 와부읍,7.2764,0.0442,0.9014,2.371,0,4180,4188.0167,0,2.994,2.9165,0.0955,0.051
생활정수,2016082217,와부정수장,4136012312,경기도 남양주시 와부읍,7.2676,0.0442,0.8936,2.383,0,4180,4192.7667,0,3.0305,2.961,0.0945,0.051
생활정수,2016082218,와부정수장,4136012312,경기도 남양주시 와부읍,7.2591,0.044,0.8628,2.523,0,3600,3591.9333,0,3.2805,3.2395,0.093,0.0505
생활정수,2016082219,와부정수장,4136012312,경기도 남양주시 와부읍,7.2505,0.044,0.8427,2.431,0,3530,3529.5833,0,3.297,3.271,0.0925,0.0495
생활정수,2016082220,와부정수장,4136012312,경기도 남양주시 와부읍,7.2451,0.0441,0.8246,3.071,0,3440,3448.5667,0,3.22,3.2235,0.0915,0.048
생활정수,2016082221,와부정수장,4136012312,경기도 남양주시 와부읍,7.2408,0.044,0.8028,2.432,0,3670,3667.65,0,2.7525,2.777,0.091,0.0475
생활정수,2016082222,와부정수장,4136012312,경기도 남양주시 와부읍,7.2456,0.044,0.7772,2.397,0,3940,3942.5167,0,2.7805,2.788,0.091,0.047
생활정수,2016082223,와부정수장,4136012312,경기도 남양주시 와부읍,7.2601,0.0443,0.7901,2.432,0,4240,4249.1833,0.0387,2.598,2.5955,0.0905,0.0475
생활정수,2016082224,와부정수장,4136012312,경기도 남양주시 와부읍,7.2758,0.0443,0.8212,2.581,0,4060,4055.9167,0.0387,2.8225,2.7905,0.0915,0.047
생활정수,2016082301,와부정수장,4136012312,경기도 남양주시 와부읍,7.2874,0.0443,0.8247,2.569,0,4460,4457.5333,0,2.6295,2.585,0.093,0.047
생활정수,2016082302,와부정수장,4136012312,경기도 남양주시 와부읍,7.2965,0.0445,0.835,2.583,0,4180,4188.7667,0.0387,2.8385,2.7705,0.093,0.048
생활정수,2016082303,와부정수장,4136012312,경기도 남양주시 와부읍,7.3047,0.0445,0.8465,2.673,0,3930,3933.1167,0.0967,2.894,2.838,0.093,0.0495
생활정수,2016082304,와부정수장,4136012312,경기도 남양주시 와부읍,7.3137,0.0446,0.8488,2.785,0,4060,4055,0.116,3.024,2.9555,0.0945,0.049
생활정수,2016082305,와부정수장,4136012312,경기도 남양주시 와부읍,7.3188,0.0448,0.8377,2.732,0,3310,3307.1167,0.1257,2.9865,2.9755,0.0945,0.051
생활정수,2016082306,와부정수장,4136012312,경기도 남양주시 와부읍,7.3217,0.0448,0.8196,2.675,0,3060,3063.05,0.0387,3.3,3.3065,0.095,0.051
생활정수,2016082307,와부정수장,4136012312,경기도 남양주시 와부읍,7.326,0.0447,0.8116,3.014,0,3410,3416.6333,0,3.403,3.403,0.0965,0.052
생활정수,2016082308,와부정수장,4136012312,경기도 남양주시 와부읍,7.3331,0.0446,0.7933,2.989,0,3100,3079.1167,0.0677,3.2395,3.2745,0.0975,0.053
생활정수,2016082309,와부정수장,4136012312,경기도 남양주시 와부읍,7.3358,0.0449,0.7768,2.829,0,3270,3280.95,0.0677,3.201,3.245,0.0985,0.0535
생활정수,2016082310,와부정수장,4136012312,경기도 남양주시 와부읍,7.3392,0.0449,0.78,2.953,0,2890,2925.3,0,3.166,3.236,0.0995,0.053
생활정수,2016082311,와부정수장,4136012312,경기도 남양주시 와부읍,7.3446,0.0449,0.7604,3.128,0,2610,2622.3,0.0773,3.1665,3.2465,0.0985,0.0555
생활정수,2016082312,와부정수장,4136012312,경기도 남양주시 와부읍,7.351,0.0449,0.7545,2.838,0,3560,3563.8,0,2.9015,2.965,0.0985,0.055
생활정수,2016082313,와부정수장,4136012312,경기도 남양주시 와부읍,7.3558,0.0448,0.7773,2.584,0,4230,4223.7667,0,2.7725,2.7845,0.098,0.054
생활정수,2016082314,와부정수장,4136012312,경기도 남양주시 와부읍,7.3597,0.0447,0.7979,2.676,0,3960,3963.7667,0,2.865,2.8485,0.098,0.054
생활정수,2016082315,와부정수장,4136012312,경기도 남양주시 와부읍,7.3661,0.0448,0.8139,2.523,0,3970,3965.1,0,2.9885,2.9595,0.0975,0.053
생활정수,2016082316,와부정수장,4136012312,경기도 남양주시 와부읍,7.3638,0.0448,0.8441,2.51,0,4260,4256.6833,0,2.9765,2.937,0.0965,0.053
생활정수,2016082317,와부정수장,4136012312,경기도 남양주시 와부읍,7.3544,0.045,0.8607,2.409,0,4080,4074.3833,0,3.0045,2.9665,0.0955,0.052
생활정수,2016082318,와부정수장,4136012312,경기도 남양주시 와부읍,7.3455,0.0449,0.8634,2.492,0,4010,4000.15,0,3.0395,3.001,0.0955,0.051
생활정수,2016082319,와부정수장,4136012312,경기도 남양주시 와부읍,7.3368,0.0449,0.8565,2.491,0,4340,4337.5833,0,3.006,2.9385,0.094,0.0505
생활정수,2016082320,와부정수장,4136012312,경기도 남양주시 와부읍,7.3279,0.0448,0.843,2.403,0,4560,4577.3167,0.029,2.896,2.803,0.094,0.0505
생활정수,2016082321,와부정수장,4136012312,경기도 남양주시 와부읍,7.3203,0.0447,0.8332,2.303,0,4570,4560.7333,0,2.837,2.7235,0.093,0.0505
생활정수,2016082322,와부정수장,4136012312,경기도 남양주시 와부읍,7.318,0.0447,0.8362,2.249,0,4670,4664.75,0.0387,2.7865,2.6535,0.093,0.0495
생활정수,2016082323,와부정수장,4136012312,경기도 남양주시 와부읍,7.3182,0.0447,0.8477,2.266,0,4660,4667,0.058,2.7235,2.582,0.0925,0.0495
생활정수,2016082324,와부정수장,4136012312,경기도 남양주시 와부읍,7.3175,0.0447,0.8474,2.335,0,4390,4378.55,0.029,2.734,2.594,0.093,0.0495
생활정수,2016082401,와부정수장,4136012312,경기도 남양주시 와부읍,7.316,0.0447,0.8589,2.278,0,4120,4111.8167,0,2.853,2.7275,0.094,0.0495
생활정수,2016082402,와부정수장,4136012312,경기도 남양주시 와부읍,7.3137,0.0448,0.8705,2.342,0,4320,4327.8667,0.0387,2.919,2.788,0.094,0.0505
생활정수,2016082403,와부정수장,4136012312,경기도 남양주시 와부읍,7.3105,0.0449,0.8679,2.491,0,4520,4518.2,0.145,2.906,2.763,0.094,0.0505
생활정수,2016082404,와부정수장,4136012312,경기도 남양주시 와부읍,7.3038,0.045,0.8594,2.52,0,4760,4748.3167,0.0387,2.695,2.5485,0.095,0.051
생활정수,2016082405,와부정수장,4136012312,경기도 남양주시 와부읍,7.3,0.045,0.8499,2.521,0,3720,3720.1333,0,2.7795,2.6845,0.095,0.051
생활정수,2016082406,와부정수장,4136012312,경기도 남양주시 와부읍,7.3029,0.0449,0.8381,2.912,0,3280,3282.45,0,3.0115,2.971,0.0955,0.051
생활정수,2016082407,와부정수장,4136012312,경기도 남양주시 와부읍,7.3073,0.0449,0.8286,2.705,0,3040,3047.0833,0.2417,3.1415,3.148,0.096,0.052
생활정수,2016082408,와부정수장,4136012312,경기도 남양주시 와부읍,7.3081,0.0448,0.8174,2.493,0,3790,3794.6333,0.145,3.01,3.0185,0.0975,0.053
생활정수,2016082409,와부정수장,4136012312,경기도 남양주시 와부읍,7.3065,0.0446,0.8144,2.42,0,3460,3457.4,0,3.172,3.1775,0.099,0.053
생활정수,2016082410,와부정수장,4136012312,경기도 남양주시 와부읍,7.3058,0.0445,0.822,2.483,0,3800,3795.0167,0.1353,3.2355,3.224,0.0995,0.0535
생활정수,2016082411,와부정수장,4136012312,경기도 남양주시 와부읍,7.3069,0.0444,0.8187,2.481,0,4300,4307.5667,0,3.142,3.1045,0.1005,0.054
생활정수,2016082412,와부정수장,4136012312,경기도 남양주시 와부읍,7.3065,0.0444,0.82,2.494,0,4410,4409.2667,0,3.003,2.9555,0.101,0.054
생활정수,2016082413,와부정수장,4136012312,경기도 남양주시 와부읍,7.3057,0.0443,0.8253,2.46,0,4570,4572.4167,0,2.9515,2.887,0.0995,0.0545
생활정수,2016082414,와부정수장,4136012312,경기도 남양주시 와부읍,7.3095,0.0443,0.8449,2.46,0,4370,4367.85,0,2.845,2.7895,0.1005,0.0535
생활정수,2016082415,와부정수장,4136012312,경기도 남양주시 와부읍,7.3106,0.0443,0.8611,2.489,0,4300,4305.4333,0,2.723,2.6815,0.098,0.0535
생활정수,2016082416,와부정수장,4136012312,경기도 남양주시 와부읍,7.3092,0.0443,0.879,2.301,0,4310,4311.85,0,2.6095,2.58,0.0985,0.0535
생활정수,2016082417,와부정수장,4136012312,경기도 남양주시 와부읍,7.3105,0.0442,0.8748,2.34,0,4080,4070.9,0,2.739,2.7095,0.0965,0.053
생활정수,2016082418,와부정수장,4136012312,경기도 남양주시 와부읍,7.3124,0.0442,0.8694,2.439,0,4320,4321.9167,0,2.78,2.73,0.096,0.052
생활정수,2016082419,와부정수장,4136012312,경기도 남양주시 와부읍,7.3073,0.0441,0.862,2.73,0,3910,3907.7,0,3.056,2.996,0.095,0.051
생활정수,2016082420,와부정수장,4136012312,경기도 남양주시 와부읍,7.3007,0.0442,0.8567,2.888,0,3890,3893.8167,0,3.0525,3.0055,0.094,0.051
생활정수,2016082421,와부정수장,4136012312,경기도 남양주시 와부읍,7.2926,0.0442,0.8558,2.89,0,3930,3925.5833,0.0677,2.855,2.83,0.094,0.0505
생활정수,2016082422,와부정수장,4136012312,경기도 남양주시 와부읍,7.2863,0.0442,0.8611,2.829,0,3700,3702.3833,0.0193,2.632,2.649,0.093,0.05
생활정수,2016082423,와부정수장,4136012312,경기도 남양주시 와부읍,7.286,0.0441,0.8553,2.659,0,4200,4203.9333,0.261,2.565,2.566,0.093,0.05
생활정수,2016082424,와부정수장,4136012312,경기도 남양주시 와부읍,7.2964,0.0441,0.849,2.677,0,4220,4206.7833,0,2.5545,2.545,0.093,0.05
생활정수,2016082501,와부정수장,4136012312,경기도 남양주시 와부읍,7.3071,0.0442,0.8547,2.827,0,4040,4049.0333,0.1547,2.6085,2.594,0.094,0.0505
생활정수,2016082502,와부정수장,4136012312,경기도 남양주시 와부읍,7.3109,0.0444,0.8697,2.614,0,4030,4021.1,0.1257,2.4935,2.494,0.094,0.051
생활정수,2016082503,와부정수장,4136012312,경기도 남양주시 와부읍,7.3113,0.0443,0.8796,2.864,0,3980,3973.8,0.1547,2.68,2.664,0.0945,0.051
생활정수,2016082504,와부정수장,4136012312,경기도 남양주시 와부읍,7.3129,0.0445,0.876,2.553,0,3920,3937.5667,0.0677,2.626,2.619,0.095,0.052
생활정수,2016082505,와부정수장,4136012312,경기도 남양주시 와부읍,7.313,0.0444,0.8736,2.277,0,3870,3875.45,0.029,2.499,2.5155,0.096,0.053
생활정수,2016082506,와부정수장,4136012312,경기도 남양주시 와부읍,7.3107,0.0446,0.8778,2.826,0,3440,3434.3167,0.0773,2.7185,2.75,0.097,0.053
생활정수,2016082507,와부정수장,4136012312,경기도 남양주시 와부읍,7.3116,0.0444,0.8787,2.597,0,3440,3436.55,0.029,2.8155,2.858,0.098,0.054
생활정수,2016082508,와부정수장,4136012312,경기도 남양주시 와부읍,7.3119,0.0443,0.8575,2.525,0,3380,3386.1,0.1353,2.9325,2.9795,0.099,0.0545
생활정수,2016082509,와부정수장,4136012312,경기도 남양주시 와부읍,7.3102,0.0444,0.848,2.396,0,3730,3729.9667,0.1063,3.0365,3.0635,0.099,0.055
생활정수,2016082510,와부정수장,4136012312,경기도 남양주시 와부읍,7.3086,0.0444,0.8461,2.349,0,3800,3804.9833,0.145,3.0645,3.075,0.0995,0.056
생활정수,2016082511,와부정수장,4136012312,경기도 남양주시 와부읍,7.3059,0.0444,0.8387,2.37,0,3950,3948.0833,0.0097,3.0175,3.014,0.1,0.056
생활정수,2016082512,와부정수장,4136012312,경기도 남양주시 와부읍,7.3007,0.0443,0.8435,2.387,0,3930,3933.5333,0,2.9765,2.968,0.101,0.0555
생활정수,2016082513,와부정수장,4136012312,경기도 남양주시 와부읍,7.2954,0.0443,0.8555,2.298,0,4120,4127.45,0.0097,2.8975,2.8785,0.1015,0.055
생활정수,2016082514,와부정수장,4136012312,경기도 남양주시 와부읍,7.2922,0.0443,0.8627,2.308,0,4050,4064.6833,0,2.9175,2.892,0.1,0.0555
생활정수,2016082515,와부정수장,4136012312,경기도 남양주시 와부읍,7.2914,0.0441,0.8632,2.264,0,4020,4037.7,0,3.0425,3.0075,0.099,0.055
생활정수,2016082516,와부정수장,4136012312,경기도 남양주시 와부읍,7.2901,0.044,0.8489,2.262,0,3840,3834.1167,0,3.1205,3.098,0.099,0.0545
생활정수,2016082517,와부정수장,4136012312,경기도 남양주시 와부읍,7.2831,0.0437,0.8506,2.25,0,3930,3932.55,0,3.159,3.134,0.098,0.0545
생활정수,2016082518,와부정수장,4136012312,경기도 남양주시 와부읍,7.2746,0.0435,0.8718,2.26,0,3840,3832.0333,0.0483,3.2025,3.1775,0.0985,0.0535
생활정수,2016082519,와부정수장,4136012312,경기도 남양주시 와부읍,7.2668,0.0435,0.8684,2.338,0,4280,4267.9833,0,3.138,3.086,0.098,0.0545
생활정수,2016082520,와부정수장,4136012312,경기도 남양주시 와부읍,7.2591,0.0433,0.8609,2.338,0,4140,4126.2333,0.0097,3.0575,3.0035,0.0995,0.053
생활정수,2016082521,와부정수장,4136012312,경기도 남양주시 와부읍,7.2528,0.0433,0.8555,2.37,0,4080,4065.25,0.0387,2.9665,2.916,0.098,0.0535
생활정수,2016082522,와부정수장,4136012312,경기도 남양주시 와부읍,7.2492,0.0431,0.8564,2.397,0,4410,4415.5167,0,2.7005,2.6475,0.0975,0.053
생활정수,2016082523,와부정수장,4136012312,경기도 남양주시 와부읍,7.2488,0.0432,0.8645,2.151,0,4470,4463.2833,0.1837,2.6415,2.5775,0.098,0.0535
생활정수,2016082524,와부정수장,4136012312,경기도 남양주시 와부읍,7.2514,0.043,0.8703,2.25,0,4410,4402.0167,0.406,2.614,2.5415,0.0985,0.054
생활정수,2016082601,와부정수장,4136012312,경기도 남양주시 와부읍,7.2511,0.0432,0.8729,2.458,0,4150,4153.4167,0.3673,2.5995,2.5425,0.099,0.0545
생활정수,2016082602,와부정수장,4136012312,경기도 남양주시 와부읍,7.2463,0.0432,0.9036,2.521,0,3870,3863.5667,0.058,2.7115,2.673,0.1,0.0545
생활정수,2016082603,와부정수장,4136012312,경기도 남양주시 와부읍,7.2419,0.0432,0.9198,2.39,0,3900,3888.9167,0.1063,2.7995,2.7685,0.1005,0.055
생활정수,2016082604,와부정수장,4136012312,경기도 남양주시 와부읍,7.241,0.0432,0.9036,2.554,0,3380,3365.2,0.3383,2.9695,2.971,0.102,0.0565
생활정수,2016082605,와부정수장,4136012312,경기도 남양주시 와부읍,7.2425,0.0433,0.8735,2.572,0,2930,2929.1333,0.2707,2.9955,3.051,0.1035,0.057
생활정수,2016082606,와부정수장,4136012312,경기도 남양주시 와부읍,7.2416,0.0433,0.8688,2.941,0,2460,2454.65,0.5123,3.224,3.311,0.1035,0.059
생활정수,2016082607,와부정수장,4136012312,경기도 남양주시 와부읍,7.2407,0.0432,0.8614,2.766,0,2690,2707.5667,0.0483,3.31,3.41,0.1055,0.06
생활정수,2016082608,와부정수장,4136012312,경기도 남양주시 와부읍,7.241,0.0432,0.8392,2.768,0,2790,2788.8833,0.2513,3.363,3.472,0.108,0.0615
생활정수,2016082609,와부정수장,4136012312,경기도 남양주시 와부읍,7.246,0.0432,0.8173,2.718,0,3430,3430.6833,0.261,3.2725,3.3625,0.1105,0.0635
생활정수,2016082610,와부정수장,4136012312,경기도 남양주시 와부읍,7.2537,0.043,0.8151,2.612,0,3330,3329.3833,0.1353,3.3285,3.398,0.1105,0.065
생활정수,2016082611,와부정수장,4136012312,경기도 남양주시 와부읍,7.2648,0.0431,0.842,2.707,0,3160,3170.2667,0.435,3.31,3.381,0.1145,0.0665
생활정수,2016082612,와부정수장,4136012312,경기도 남양주시 와부읍,7.2773,0.0435,0.8477,2.724,0,4090,4093.1833,0.377,3.282,3.2985,0.1165,0.0685
생활정수,2016082613,와부정수장,4136012312,경기도 남양주시 와부읍,7.2934,0.0431,0.8467,2.494,0,4080,4072.4333,0.145,3.234,3.22,0.118,0.07
생활정수,2016082614,와부정수장,4136012312,경기도 남양주시 와부읍,7.3025,0.0433,0.8624,2.429,0,4330,4318.95,0.145,3.158,3.115,0.1195,0.0715
생활정수,2016082615,와부정수장,4136012312,경기도 남양주시 와부읍,7.3082,0.0435,0.8863,2.31,0,4210,4207.4667,0.0677,3.084,3.0345,0.119,0.0715
생활정수,2016082616,와부정수장,4136012312,경기도 남양주시 와부읍,7.3125,0.0434,0.8864,2.093,0,4400,4409.3167,0,2.8795,2.8365,0.1185,0.0705
생활정수,2016082617,와부정수장,4136012312,경기도 남양주시 와부읍,7.3162,0.0434,0.8823,2.033,0,3840,3834.5667,0,3.039,3.01,0.118,0.0705
생활정수,2016082618,와부정수장,4136012312,경기도 남양주시 와부읍,7.3178,0.0434,0.8807,2.216,0,3550,3547.0833,0,3.289,3.265,0.1175,0.07
생활정수,2016082619,와부정수장,4136012312,경기도 남양주시 와부읍,7.3188,0.0435,0.8668,2.188,0,3700,3688.6167,0.0483,3.2665,3.2485,0.1165,0.0695
