생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),수지(정) 1계열정수지#1 수위,수지(정) 1계열정수지#2 수위,수지(정) 2계열정수지#1 수위,수지(정) 2계열정수지#2 수위,수지(정) 6단계 정수지 수위 #1,수지(정) 6단계 정수지 수위 #2,수지(정) 송수 압력,수도권 수지(정) 5단계 송수유량 적산차,수지(정) 송수 유량 순시
생활정수,2016040710,수지정수장,4146512316,경기도 용인시 상현동,7.2167,0.0428,0.808,3.7853,3.584,3.7427,3.6896,3.6692,3.6134,0.6302,325,31947.8
생활정수,2016040711,수지정수장,4146512316,경기도 용인시 상현동,7.2214,0.0424,0.832,3.5337,3.3246,3.5112,3.4272,3.4704,3.4252,0.5922,348,34499.0833
생활정수,2016040712,수지정수장,4146512316,경기도 용인시 상현동,7.2161,0.042,0.8425,3.296,3.1752,3.2868,3.178,3.2344,3.1936,0.571,352,34837.0333
생활정수,2016040713,수지정수장,4146512316,경기도 용인시 상현동,7.2254,0.0414,0.8486,3.0979,2.9092,3.1011,2.9777,3.0373,3.0089,0.5565,336,33451.4333
생활정수,2016040714,수지정수장,4146512316,경기도 용인시 상현동,7.2268,0.041,0.8259,2.983,2.8648,2.9817,2.8747,2.8894,2.8562,0.5497,316,30973.8667
생활정수,2016040715,수지정수장,4146512316,경기도 용인시 상현동,7.2297,0.0414,0.829,2.851,2.6677,2.8513,2.7415,2.7513,2.7257,0.5433,317,31499.7167
생활정수,2016040716,수지정수장,4146512316,경기도 용인시 상현동,7.2333,0.0415,0.8275,2.8679,2.6899,2.8634,2.7489,2.6961,2.6715,0.5604,302,29624.1
생활정수,2016040717,수지정수장,4146512316,경기도 용인시 상현동,7.2418,0.0414,0.8274,3.0829,2.8986,3.0719,2.9837,2.8781,2.8501,0.59,238,23389.5833
생활정수,2016040718,수지정수장,4146512316,경기도 용인시 상현동,7.2489,0.041,0.8307,3.22,3.1111,3.2095,3.1248,2.9932,2.9553,0.6071,255,25250.2
생활정수,2016040719,수지정수장,4146512316,경기도 용인시 상현동,7.2442,0.0402,0.8459,3.3822,3.2703,3.3543,3.2881,3.1067,3.0637,0.5952,231,22928.3
생활정수,2016040720,수지정수장,4146512316,경기도 용인시 상현동,7.2456,0.0391,0.8472,3.1814,3.073,3.1641,3.0755,3.0245,2.9876,0.5932,282,27636.6667
생활정수,2016040721,수지정수장,4146512316,경기도 용인시 상현동,7.2426,0.0396,0.8569,2.7973,2.597,2.7772,2.6402,2.8383,2.8196,0.5336,318,31580.6833
생활정수,2016040722,수지정수장,4146512316,경기도 용인시 상현동,7.2401,0.0398,0.8489,2.5312,2.3387,2.5102,2.3664,2.5272,2.5092,0.5069,299,29754.3667
생활정수,2016040723,수지정수장,4146512316,경기도 용인시 상현동,7.243,0.04,0.8543,2.2234,2.0645,2.244,2.0796,2.2142,2.2019,0.4615,349,34652.8833
생활정수,2016040724,수지정수장,4146512316,경기도 용인시 상현동,7.2481,0.0405,0.8652,1.9781,1.9182,1.9975,1.8443,1.9887,1.9729,0.4593,348,34501.9167
생활정수,2016040801,수지정수장,4146512316,경기도 용인시 상현동,7.2583,0.0404,0.8445,2.0138,1.9548,2.0205,1.8938,1.9289,1.9172,0.4831,299,29651.9333
생활정수,2016040802,수지정수장,4146512316,경기도 용인시 상현동,7.2642,0.0401,0.8407,2.257,2.1924,2.2532,2.1283,2.0853,2.0692,0.5103,258,25461.5333
생활정수,2016040803,수지정수장,4146512316,경기도 용인시 상현동,7.2575,0.0401,0.8377,2.6688,2.5883,2.6457,2.5662,2.4755,2.449,0.5657,191,18699.4167
생활정수,2016040804,수지정수장,4146512316,경기도 용인시 상현동,7.2534,0.0401,0.8355,3.1422,2.9861,3.1051,3.053,2.9095,2.8688,0.6289,153,14951.4667
생활정수,2016040805,수지정수장,4146512316,경기도 용인시 상현동,7.2515,0.0403,0.8291,3.5913,3.3839,3.545,3.5225,3.4242,3.3816,0.6769,115,11193.3333
생활정수,2016040806,수지정수장,4146512316,경기도 용인시 상현동,7.2474,0.0396,0.8497,3.9759,3.8492,3.9096,3.9039,3.8757,3.8142,0.7026,106,10569.2667
생활정수,2016040807,수지정수장,4146512316,경기도 용인시 상현동,7.2411,0.0401,0.843,4.0651,3.8472,4.0029,3.9823,4.0207,3.965,0.6955,167,16687.65
생활정수,2016040808,수지정수장,4146512316,경기도 용인시 상현동,7.2411,0.0399,0.8342,4.1445,3.9224,4.0914,4.0553,4.0313,3.974,0.69,226,22429.1167
생활정수,2016040809,수지정수장,4146512316,경기도 용인시 상현동,7.2371,0.0429,0.8342,4.0133,3.8841,3.9713,3.9292,3.9565,3.8949,0.6506,315,31200.5333
생활정수,2016040810,수지정수장,4146512316,경기도 용인시 상현동,7.2278,0.0433,0.8546,3.6941,3.5691,3.6623,3.5975,3.7028,3.6423,0.6078,364,35927.6333
생활정수,2016040811,수지정수장,4146512316,경기도 용인시 상현동,7.2294,0.0432,0.8455,3.4461,3.2615,3.4294,3.3237,3.335,3.2952,0.5785,382,37447.0667
생활정수,2016040812,수지정수장,4146512316,경기도 용인시 상현동,7.2266,0.0435,0.836,3.2664,3.152,3.2681,3.1511,3.1549,3.1183,0.5684,369,36258.5167
생활정수,2016040813,수지정수장,4146512316,경기도 용인시 상현동,7.2302,0.0439,0.8137,3.131,3.0174,3.1321,3.0058,2.99,2.9544,0.5593,355,34980.3333
생활정수,2016040814,수지정수장,4146512316,경기도 용인시 상현동,7.2259,0.0436,0.7888,3.0516,2.9362,3.0595,2.9436,2.9222,2.8945,0.5657,327,32431.6833
생활정수,2016040815,수지정수장,4146512316,경기도 용인시 상현동,7.2334,0.0443,0.7647,3.1262,2.9385,3.1173,3.0195,3.0058,2.9809,0.5954,286,28411.85
생활정수,2016040816,수지정수장,4146512316,경기도 용인시 상현동,7.238,0.0453,0.7559,3.282,3.0674,3.2621,3.1686,3.1352,3.1039,0.6014,267,25924.65
생활정수,2016040817,수지정수장,4146512316,경기도 용인시 상현동,7.2368,0.0413,0.7535,3.2332,3.117,3.2041,3.1307,3.1539,3.1159,0.6067,264,25991.75
생활정수,2016040818,수지정수장,4146512316,경기도 용인시 상현동,7.2418,0.0379,0.7727,3.1614,3.0563,3.1426,3.0677,3.0841,3.0451,0.595,266,26635.8333
생활정수,2016040819,수지정수장,4146512316,경기도 용인시 상현동,7.2366,0.0379,0.802,3.2805,3.1745,3.261,3.1822,3.1341,3.0965,0.5966,258,25230.0333
생활정수,2016040820,수지정수장,4146512316,경기도 용인시 상현동,7.2282,0.0378,0.8145,3.3204,3.2176,3.2937,3.218,3.1618,3.1225,0.5932,270,27047.75
생활정수,2016040821,수지정수장,4146512316,경기도 용인시 상현동,7.2329,0.038,0.7981,3.1529,3.0582,3.1583,3.0456,2.9851,2.9475,0.5755,324,32117.0333
생활정수,2016040822,수지정수장,4146512316,경기도 용인시 상현동,7.2367,0.0379,0.8085,3.0532,2.9555,3.0497,2.9351,2.9346,2.9043,0.5629,311,30989.6333
생활정수,2016040823,수지정수장,4146512316,경기도 용인시 상현동,7.2349,0.0378,0.8192,2.7098,2.6194,2.6939,2.591,2.7088,2.6787,0.5403,316,31168.4333
생활정수,2016040824,수지정수장,4146512316,경기도 용인시 상현동,7.2352,0.0379,0.8268,2.3427,2.2586,2.3302,2.21,2.4035,2.3804,0.4961,317,31488.1833
생활정수,2016040901,수지정수장,4146512316,경기도 용인시 상현동,7.2402,0.0379,0.8466,2.1724,2.0978,2.1676,2.0431,2.167,2.1459,0.4849,285,28371.1833
생활정수,2016040902,수지정수장,4146512316,경기도 용인시 상현동,7.2457,0.0378,0.8422,2.0016,1.9367,1.9967,1.8814,1.9533,1.934,0.4835,285,28115.6833
생활정수,2016040903,수지정수장,4146512316,경기도 용인시 상현동,7.2476,0.0379,0.8272,2.2532,2.1818,2.2389,2.1447,2.0192,1.9923,0.527,211,20807.4833
생활정수,2016040904,수지정수장,4146512316,경기도 용인시 상현동,7.246,0.0378,0.8022,2.6966,2.6106,2.6716,2.6106,2.4943,2.4594,0.576,152,14795.3
생활정수,2016040905,수지정수장,4146512316,경기도 용인시 상현동,7.2476,0.0378,0.7851,3.2922,3.1893,3.2523,3.2142,3.0442,3.0021,0.6357,119,11540.2667
생활정수,2016040906,수지정수장,4146512316,경기도 용인시 상현동,7.2484,0.0379,0.775,3.8678,3.746,3.8138,3.7991,3.6036,3.5393,0.698,128,12573.6
생활정수,2016040907,수지정수장,4146512316,경기도 용인시 상현동,7.247,0.0379,0.7678,4.2181,4.0861,4.1591,4.1517,3.9956,3.9291,0.714,163,16077.0333
생활정수,2016040908,수지정수장,4146512316,경기도 용인시 상현동,7.2437,0.0379,0.7774,4.2741,4.1349,4.2081,4.1979,4.1159,4.0476,0.7083,203,20070.7
생활정수,2016040909,수지정수장,4146512316,경기도 용인시 상현동,7.2492,0.0379,0.7815,4.3202,4.1782,4.2579,4.2488,4.1604,4.0904,0.7106,207,20476.0667
생활정수,2016040910,수지정수장,4146512316,경기도 용인시 상현동,7.2534,0.0379,0.7852,4.1536,4.0102,4.0851,4.0487,3.9354,3.8639,0.6788,269,26624.4333
생활정수,2016040911,수지정수장,4146512316,경기도 용인시 상현동,7.2516,0.0378,0.803,3.8438,3.7156,3.7986,3.7396,3.7043,3.6438,0.6206,341,33782.6
생활정수,2016040912,수지정수장,4146512316,경기도 용인시 상현동,7.2535,0.0379,0.8137,3.5468,3.4204,3.5104,3.4393,3.4368,3.3884,0.5961,356,35168.3167
생활정수,2016040913,수지정수장,4146512316,경기도 용인시 상현동,7.262,0.0378,0.8132,3.26,3.1468,3.2392,3.1271,3.2188,3.1749,0.5671,356,35311.3833
생활정수,2016040914,수지정수장,4146512316,경기도 용인시 상현동,7.2682,0.0378,0.8043,3.0131,2.907,3.0053,2.8849,2.9745,2.9391,0.5476,350,34592.7
생활정수,2016040915,수지정수장,4146512316,경기도 용인시 상현동,7.2795,0.0379,0.8061,2.8875,2.7762,2.8915,2.765,2.7201,2.6875,0.5382,339,33517.7
생활정수,2016040916,수지정수장,4146512316,경기도 용인시 상현동,7.2877,0.0379,0.809,2.7995,2.6934,2.7968,2.6893,2.6859,2.6515,0.5467,302,29851.2167
생활정수,2016040917,수지정수장,4146512316,경기도 용인시 상현동,7.2982,0.038,0.806,2.9827,2.8774,2.9761,2.8877,2.8047,2.7709,0.5845,266,26408.85
생활정수,2016040918,수지정수장,4146512316,경기도 용인시 상현동,7.3085,0.0379,0.796,3.2095,3.0972,3.2028,3.1073,2.9559,2.9162,0.5929,241,23860.5167
생활정수,2016040919,수지정수장,4146512316,경기도 용인시 상현동,7.3049,0.0378,0.7852,3.324,3.2068,3.3042,3.2267,3.1543,3.1156,0.5991,257,25376.9833
생활정수,2016040920,수지정수장,4146512316,경기도 용인시 상현동,7.2964,0.0379,0.7887,3.3318,3.2123,3.3055,3.2412,3.1847,3.1476,0.6108,285,28152.3167
생활정수,2016040921,수지정수장,4146512316,경기도 용인시 상현동,7.2888,0.0378,0.7974,3.292,3.171,3.272,3.1878,3.1728,3.1304,0.5904,288,28539.1
생활정수,2016040922,수지정수장,4146512316,경기도 용인시 상현동,7.278,0.0379,0.8034,3.1142,2.9945,3.0919,3.0043,3.0458,3.0099,0.5785,282,27902.1833
생활정수,2016040923,수지정수장,4146512316,경기도 용인시 상현동,7.276,0.0379,0.8139,2.6505,2.5405,2.6307,2.5299,2.6953,2.6613,0.5407,307,30553.8667
생활정수,2016040924,수지정수장,4146512316,경기도 용인시 상현동,7.2722,0.0378,0.8309,2.1823,2.0901,2.1652,2.0452,2.2703,2.2427,0.4858,298,29668.1
생활정수,2016041001,수지정수장,4146512316,경기도 용인시 상현동,7.2667,0.0378,0.8426,1.9628,1.8835,1.9606,1.8391,1.9975,1.9792,0.4785,285,28302.6333
생활정수,2016041002,수지정수장,4146512316,경기도 용인시 상현동,7.275,0.0379,0.8157,2.142,1.9707,2.1179,2.0165,2.0603,2.0469,0.5153,213,21158.2167
생활정수,2016041003,수지정수장,4146512316,경기도 용인시 상현동,7.2827,0.0379,0.7994,2.2326,2.0604,2.2091,2.1043,2.1115,2.0966,0.5204,192,18970.0333
생활정수,2016041004,수지정수장,4146512316,경기도 용인시 상현동,7.2825,0.0379,0.7906,2.4161,2.3225,2.3962,2.3055,2.3218,2.2907,0.5391,180,17655.8333
생활정수,2016041005,수지정수장,4146512316,경기도 용인시 상현동,7.2713,0.0379,0.8189,2.6762,2.574,2.6421,2.5697,2.5862,2.5519,0.5664,154,15310.45
생활정수,2016041006,수지정수장,4146512316,경기도 용인시 상현동,7.2657,0.0379,0.8369,3.0223,2.8275,2.9887,2.9256,2.8717,2.8403,0.6112,160,15788.1667
생활정수,2016041007,수지정수장,4146512316,경기도 용인시 상현동,7.2605,0.0378,0.8429,3.5072,3.3888,3.4709,3.429,3.3228,3.2727,0.6428,155,15428.2667
생활정수,2016041008,수지정수장,4146512316,경기도 용인시 상현동,7.2555,0.0379,0.8399,3.9054,3.8118,3.9064,3.8786,3.7487,3.6911,0.6875,178,17428.0833
생활정수,2016041009,수지정수장,4146512316,경기도 용인시 상현동,7.2517,0.0379,0.8295,4.1669,4.0154,4.1912,4.1636,4.0559,3.9987,0.7007,198,19698.7833
생활정수,2016041010,수지정수장,4146512316,경기도 용인시 상현동,7.2439,0.0379,0.8419,4.2888,4.15,4.3379,4.3055,4.1789,4.1093,0.7037,249,24589.65
생활정수,2016041011,수지정수장,4146512316,경기도 용인시 상현동,7.2473,0.0379,0.8526,4.0003,3.9187,4.0399,3.9982,4.0297,3.967,0.6579,316,31385.3833
생활정수,2016041012,수지정수장,4146512316,경기도 용인시 상현동,7.2463,0.0379,0.8411,3.6173,3.5839,3.7175,3.6445,3.6606,3.6037,0.6094,349,34606.4
생활정수,2016041013,수지정수장,4146512316,경기도 용인시 상현동,7.2467,0.0379,0.8018,3.3809,3.2695,3.472,3.3762,3.4447,3.4043,0.5813,349,34626
생활정수,2016041014,수지정수장,4146512316,경기도 용인시 상현동,7.2532,0.0379,0.7767,3.144,3.0449,3.2711,3.1472,3.1771,3.1429,0.5703,352,34916.5
생활정수,2016041015,수지정수장,4146512316,경기도 용인시 상현동,7.2485,0.0378,0.7662,2.9537,2.9251,3.0878,2.9488,2.961,2.9259,0.549,339,33620.4
생활정수,2016041016,수지정수장,4146512316,경기도 용인시 상현동,7.2547,0.0379,0.7801,2.9224,2.8056,3.0087,2.895,2.8589,2.8333,0.5623,300,29968.2
생활정수,2016041017,수지정수장,4146512316,경기도 용인시 상현동,7.2566,0.0379,0.7906,2.9335,2.8951,3.0161,2.9117,2.8663,2.8331,0.5719,264,26000.8833
생활정수,2016041018,수지정수장,4146512316,경기도 용인시 상현동,7.2618,0.0379,0.7863,2.9693,2.9436,3.0724,2.9585,2.8179,2.783,0.5698,273,27108.5167
생활정수,2016041019,수지정수장,4146512316,경기도 용인시 상현동,7.2638,0.0379,0.7912,2.8695,2.8687,3.0078,2.869,2.7986,2.7652,0.5524,306,30304.7167
생활정수,2016041020,수지정수장,4146512316,경기도 용인시 상현동,7.2628,0.0379,0.7984,2.6685,2.6657,2.7976,2.6405,2.6362,2.6063,0.5197,337,33601.0667
생활정수,2016041021,수지정수장,4146512316,경기도 용인시 상현동,7.2596,0.0379,0.8132,2.3797,2.4104,2.5455,2.3755,2.373,2.3504,0.492,353,35379.8
생활정수,2016041022,수지정수장,4146512316,경기도 용인시 상현동,7.2625,0.0379,0.8425,2.1788,2.212,2.33,2.1573,2.1345,2.1119,0.4924,346,34204.3167
생활정수,2016041023,수지정수장,4146512316,경기도 용인시 상현동,7.2712,0.0379,0.8458,2.1735,2.2095,2.3159,2.1492,2.0865,2.0661,0.4947,305,30358.0833
생활정수,2016041024,수지정수장,4146512316,경기도 용인시 상현동,7.2784,0.0379,0.8429,2.1247,2.1823,2.305,2.1256,1.9748,1.9527,0.4815,324,32219.95
생활정수,2016041101,수지정수장,4146512316,경기도 용인시 상현동,7.2754,0.0379,0.8418,2.2926,2.2508,2.4311,2.281,2.0696,2.0402,0.5117,284,28161.1
생활정수,2016041102,수지정수장,4146512316,경기도 용인시 상현동,7.2765,0.0379,0.8399,2.34,2.3333,2.4387,2.3097,2.221,2.1966,0.5302,266,26471.45
생활정수,2016041103,수지정수장,4146512316,경기도 용인시 상현동,7.2762,0.0378,0.8448,2.8136,2.7654,2.8383,2.7694,2.6329,2.5968,0.5897,159,15580.3833
생활정수,2016041104,수지정수장,4146512316,경기도 용인시 상현동,7.2792,0.0379,0.8249,3.198,3.1296,3.2162,3.1532,3.0392,2.9958,0.6298,160,15862.8667
생활정수,2016041105,수지정수장,4146512316,경기도 용인시 상현동,7.2829,0.0378,0.8068,3.5564,3.4672,3.5446,3.5135,3.3995,3.3484,0.6687,132,13030.2
생활정수,2016041106,수지정수장,4146512316,경기도 용인시 상현동,7.2848,0.0378,0.7946,3.7479,3.5929,3.7525,3.7167,3.6275,3.5794,0.6817,173,17203.8833
생활정수,2016041107,수지정수장,4146512316,경기도 용인시 상현동,7.2851,0.0379,0.7964,4.0915,4.0265,4.1199,4.0946,3.9074,3.8445,0.7051,168,16739.4
생활정수,2016041108,수지정수장,4146512316,경기도 용인시 상현동,7.2779,0.0379,0.8004,4.0983,4.0536,4.1589,4.1125,3.9099,3.8466,0.6856,261,25650.2833
생활정수,2016041109,수지정수장,4146512316,경기도 용인시 상현동,7.2788,0.0378,0.7902,3.9922,3.9597,4.0836,4.0283,3.8923,3.8306,0.6488,306,30630.8
생활정수,2016041110,수지정수장,4146512316,경기도 용인시 상현동,7.2794,0.0378,0.78,3.7903,3.7794,3.9086,3.8378,3.7099,3.6516,0.633,345,34129.1167
생활정수,2016041111,수지정수장,4146512316,경기도 용인시 상현동,7.2767,0.0379,0.7891,3.7661,3.7524,3.7723,3.6774,3.5524,3.5077,0.616,347,34386.4
생활정수,2016041112,수지정수장,4146512316,경기도 용인시 상현동,7.2806,0.0378,0.7888,3.4566,3.4445,3.5899,3.4943,3.3449,3.2989,0.6076,353,34882.5
생활정수,2016041113,수지정수장,4146512316,경기도 용인시 상현동,7.2821,0.0379,0.7967,3.3844,3.3618,3.5145,3.414,3.1908,3.1503,0.6,336,33291.2
생활정수,2016041114,수지정수장,4146512316,경기도 용인시 상현동,7.2837,0.0379,0.7983,3.2995,3.2635,3.4171,3.3148,3.1586,3.1154,0.5941,317,31384.6167
생활정수,2016041115,수지정수장,4146512316,경기도 용인시 상현동,7.2774,0.0379,0.7915,3.3,3.2362,3.3791,3.2898,3.2055,3.1598,0.5998,287,28727.3
생활정수,2016041116,수지정수장,4146512316,경기도 용인시 상현동,7.2763,0.0397,0.8064,3.1041,3.0582,3.2225,3.0979,3.0742,3.0367,0.5641,312,30914.7833
생활정수,2016041117,수지정수장,4146512316,경기도 용인시 상현동,7.2749,0.0405,0.8198,3.0371,2.9798,3.1336,3.0142,2.9705,2.932,0.5746,302,30192.3667
생활정수,2016041118,수지정수장,4146512316,경기도 용인시 상현동,7.2805,0.0404,0.8255,3.0817,2.851,3.1445,3.0457,3.0131,2.9863,0.6032,264,26270.2667
생활정수,2016041119,수지정수장,4146512316,경기도 용인시 상현동,7.2852,0.0401,0.8147,3.0985,3.0537,3.1917,3.0792,3.0217,2.9835,0.584,265,26294.5667
생활정수,2016041120,수지정수장,4146512316,경기도 용인시 상현동,7.2878,0.0398,0.8167,3.0152,2.9736,3.1021,2.9937,3.015,2.9837,0.5668,284,28050.2667
생활정수,2016041121,수지정수장,4146512316,경기도 용인시 상현동,7.2887,0.0401,0.8273,2.9091,2.7391,3.019,2.8834,2.9415,2.9193,0.5604,311,30978.1333
생활정수,2016041122,수지정수장,4146512316,경기도 용인시 상현동,7.2876,0.0409,0.849,2.7512,2.6162,2.9009,2.7295,2.7509,2.7308,0.5197,319,31656.1833
생활정수,2016041123,수지정수장,4146512316,경기도 용인시 상현동,7.2893,0.0408,0.8678,2.4872,2.3571,2.6324,2.4721,2.5664,2.5549,0.5144,351,34763.05
생활정수,2016041124,수지정수장,4146512316,경기도 용인시 상현동,7.2925,0.041,0.868,2.3647,2.3742,2.5044,2.35,2.3993,2.3773,0.5025,329,32679.1
생활정수,2016041201,수지정수장,4146512316,경기도 용인시 상현동,7.293,0.0412,0.8466,2.1552,2.1405,2.2443,2.106,2.2453,2.2239,0.489,302,30053.0833
생활정수,2016041202,수지정수장,4146512316,경기도 용인시 상현동,7.2986,0.0408,0.8493,1.9451,1.9332,2.0257,1.8893,2.0489,2.0267,0.4931,292,29033.8833
생활정수,2016041203,수지정수장,4146512316,경기도 용인시 상현동,7.3024,0.0407,0.8502,2.2278,2.0401,2.2576,2.1516,2.1832,2.1698,0.524,179,17710.2667
생활정수,2016041204,수지정수장,4146512316,경기도 용인시 상현동,7.3049,0.0397,0.8281,2.6612,2.5898,2.6676,2.5995,2.5053,2.4695,0.5801,139,13710.5167
생활정수,2016041205,수지정수장,4146512316,경기도 용인시 상현동,7.3051,0.0415,0.8085,3.0232,2.9444,3.0196,2.9684,2.8675,2.8252,0.6158,137,13514.9167
생활정수,2016041206,수지정수장,4146512316,경기도 용인시 상현동,7.3046,0.0421,0.7909,3.5419,3.4561,3.543,3.5045,3.3427,3.2917,0.6604,124,12432.5667
생활정수,2016041207,수지정수장,4146512316,경기도 용인시 상현동,7.3017,0.0425,0.7848,3.9728,3.7437,3.9733,3.9397,3.7878,3.7383,0.692,138,13692.3
생활정수,2016041208,수지정수장,4146512316,경기도 용인시 상현동,7.2926,0.0426,0.7854,4.075,3.9619,4.1405,4.091,3.8837,3.8305,0.681,235,23356.0667
생활정수,2016041209,수지정수장,4146512316,경기도 용인시 상현동,7.2903,0.0428,0.7807,3.9838,3.8256,4.0791,4.0183,3.8873,3.8364,0.641,303,30023.4167
생활정수,2016041210,수지정수장,4146512316,경기도 용인시 상현동,7.2903,0.0428,0.78,3.7486,3.6413,3.8928,3.8085,3.6186,3.5664,0.6179,359,35736.2667
생활정수,2016041211,수지정수장,4146512316,경기도 용인시 상현동,7.2843,0.0432,0.7759,3.5056,3.5064,3.648,3.5519,3.4067,3.3608,0.597,373,36980.8
생활정수,2016041212,수지정수장,4146512316,경기도 용인시 상현동,7.2891,0.0427,0.7623,3.3026,3.2943,3.4468,3.3366,3.2637,3.2197,0.5783,365,36097.3667
생활정수,2016041213,수지정수장,4146512316,경기도 용인시 상현동,7.2866,0.042,0.749,3.1798,3.1602,3.3225,3.1995,3.1243,3.0889,0.5721,352,35035.4833
생활정수,2016041214,수지정수장,4146512316,경기도 용인시 상현동,7.2865,0.0429,0.7876,3.1111,3.0815,3.2478,3.1215,3.0411,3.0057,0.5668,331,32962.25
생활정수,2016041215,수지정수장,4146512316,경기도 용인시 상현동,7.2919,0.0429,0.8206,3.0948,2.9461,3.2131,3.0769,3.0183,2.9943,0.578,303,30158.8833
생활정수,2016041216,수지정수장,4146512316,경기도 용인시 상현동,7.2896,0.0404,0.8233,3.2617,3.196,3.3352,3.2542,3.1263,3.089,0.6073,256,25489.4833
생활정수,2016041217,수지정수장,4146512316,경기도 용인시 상현동,7.2881,0.0413,0.8114,3.1275,3.0546,3.1835,3.0858,3.1049,3.066,0.5806,267,26225.8833
생활정수,2016041218,수지정수장,4146512316,경기도 용인시 상현동,7.2906,0.041,0.8076,2.9496,2.9176,3.0646,2.9393,2.853,2.8165,0.5549,291,29125.4667
생활정수,2016041219,수지정수장,4146512316,경기도 용인시 상현동,7.2871,0.0408,0.8107,2.8141,2.7646,2.8943,2.7858,2.7705,2.7394,0.5678,306,29797.4
생활정수,2016041220,수지정수장,4146512316,경기도 용인시 상현동,7.2921,0.0412,0.7824,2.9969,2.9664,3.0925,2.9758,2.8879,2.8488,0.5703,241,24395.8167
생활정수,2016041221,수지정수장,4146512316,경기도 용인시 상현동,7.2949,0.0411,0.7758,2.9425,2.919,3.0589,2.9301,2.8602,2.8262,0.5545,288,28443.7167
생활정수,2016041222,수지정수장,4146512316,경기도 용인시 상현동,7.2861,0.041,0.7988,2.7756,2.7624,2.9053,2.7613,2.7667,2.736,0.5185,317,31605.2833
생활정수,2016041223,수지정수장,4146512316,경기도 용인시 상현동,7.2876,0.0401,0.8244,2.539,2.5312,2.656,2.5166,2.4813,2.449,0.522,333,32903.4
생활정수,2016041224,수지정수장,4146512316,경기도 용인시 상현동,7.287,0.0397,0.8169,2.4475,2.4351,2.5613,2.4222,2.4186,2.3901,0.5101,302,30000.45
생활정수,2016041301,수지정수장,4146512316,경기도 용인시 상현동,7.2873,0.0397,0.8057,2.3327,2.2939,2.3895,2.2711,2.308,2.2819,0.5142,264,26355.4667
생활정수,2016041302,수지정수장,4146512316,경기도 용인시 상현동,7.2941,0.04,0.8119,2.3156,2.2562,2.3501,2.2487,2.3097,2.2844,0.5421,235,23294.3167
생활정수,2016041303,수지정수장,4146512316,경기도 용인시 상현동,7.2913,0.0402,0.8329,2.5174,2.4469,2.5316,2.4468,2.4679,2.4396,0.5476,174,17348.85
생활정수,2016041304,수지정수장,4146512316,경기도 용인시 상현동,7.2897,0.0393,0.8233,2.7814,2.6878,2.7607,2.7114,2.6653,2.6282,0.5881,154,15279.55
생활정수,2016041305,수지정수장,4146512316,경기도 용인시 상현동,7.2919,0.0401,0.806,3.1763,3.0752,3.1616,3.1109,2.9977,2.9524,0.6215,105,10401.4
생활정수,2016041306,수지정수장,4146512316,경기도 용인시 상현동,7.291,0.0403,0.7961,3.5368,3.4335,3.5194,3.4863,3.4094,3.3585,0.6518,123,12279.7667
생활정수,2016041307,수지정수장,4146512316,경기도 용인시 상현동,7.2825,0.0405,0.7508,4.0114,3.9162,4.0062,3.9889,3.8642,3.8034,0.6927,130,12816.7167
생활정수,2016041308,수지정수장,4146512316,경기도 용인시 상현동,7.282,0.0407,0.76,4.1078,4.0301,4.1368,4.1058,4.0473,3.9847,0.6648,216,21626.5333
생활정수,2016041309,수지정수장,4146512316,경기도 용인시 상현동,7.279,0.0408,0.7553,4.1244,3.9261,4.1551,4.1154,4.0083,3.9534,0.6827,243,24053.7333
생활정수,2016041310,수지정수장,4146512316,경기도 용인시 상현동,7.2721,0.0417,0.7698,4.1282,3.9419,4.1787,4.1297,4.0193,3.9594,0.6751,272,26993.1167
생활정수,2016041311,수지정수장,4146512316,경기도 용인시 상현동,7.27,0.0429,0.7769,4.0442,3.9885,4.1193,4.073,3.9752,3.9141,0.6685,308,30611.8333
생활정수,2016041312,수지정수장,4146512316,경기도 용인시 상현동,7.2714,0.0429,0.7871,3.8551,3.8053,3.9401,3.8824,3.8329,3.7716,0.6341,334,33297.5667
생활정수,2016041313,수지정수장,4146512316,경기도 용인시 상현동,7.2642,0.0421,0.7921,3.6204,3.5778,3.7118,3.6413,3.6324,3.5765,0.6083,339,33753.25
생활정수,2016041314,수지정수장,4146512316,경기도 용인시 상현동,7.2685,0.0424,0.7894,3.3942,3.3648,3.4944,3.3938,3.4158,3.3725,0.5824,329,32611.4333
생활정수,2016041315,수지정수장,4146512316,경기도 용인시 상현동,7.2657,0.042,0.7852,3.1455,3.1132,3.2729,3.1352,3.1533,3.1092,0.554,352,34893.35
생활정수,2016041316,수지정수장,4146512316,경기도 용인시 상현동,7.2722,0.04,0.7777,2.9466,2.892,3.0725,2.9405,2.8563,2.8181,0.5591,336,33414.8333
생활정수,2016041317,수지정수장,4146512316,경기도 용인시 상현동,7.2711,0.0412,0.7824,2.9759,2.8957,3.0552,2.9508,2.8786,2.8416,0.578,269,26623.2167
생활정수,2016041318,수지정수장,4146512316,경기도 용인시 상현동,7.2826,0.0413,0.7875,3.1226,2.9799,3.2072,3.0938,2.9962,2.965,0.5918,245,24544.7
