DATETIME,정수장,덕소(정) 5단계 유입압력순시,덕소(정) 5단계 정수지수위순시1,덕소(정) 5단계 정수지수위순시2,덕소(정) 5단계 정수지유출압력순시,덕소(정) 6단계 정수지수위순시2,덕소(정) 6단계 정수지유출압력,덕소(정) 6단계 정수지유출유량순시,덕소(정) 유출유량 순시,덕소(정) 정수지수위#1,덕소(정)5.6단계정수유출유량합계,팔당 덕소(정) 5단계 유출 유량 적산차,팔당 덕소(정) 6단계 정수지 유출 적산차,pH(-),탁도(NTU),잔류염소(mg/L)
2016010724,덕소정수장,0.25,3.9249,3.9493,0.6071,4.0275,0.5971,8144.2307,7600.7326,4.0998,15549.4512,76,83,7.2692,0.0447,0.7036
2016010801,덕소정수장,0.25,3.87,3.8929,0.6126,4.0348,0.5897,7970.6044,7201.3736,4.0962,14637.3633,72,81,7.2692,0.0449,0.7068
2016010802,덕소정수장,0.2555,3.9103,3.9201,0.6181,4.0641,0.6044,7189.652,6244.2308,4.1236,12071.4287,63,73,7.259,0.0445,0.707
2016010803,덕소정수장,0.2555,3.9029,3.9221,0.6126,4.0604,0.5971,7620.2381,6712.271,4.109,14538.4609,67,77,7.2641,0.0445,0.7015
2016010804,덕소정수장,0.2555,3.9652,3.9931,0.6181,4.1264,0.6044,7458.0586,6590.6593,4.1108,14258.2422,66,76,7.2538,0.0445,0.6962
2016010805,덕소정수장,0.2555,4.0861,4.1142,0.6346,4.2692,0.6117,7261.9963,6380.9524,4.1126,12939.5605,64,73,7.2487,0.0452,0.6962
2016010806,덕소정수장,0.261,4.2656,4.3084,0.6621,4.467,0.6264,6282.326,5908.8828,4.1163,11554.9453,59,64,7.2641,0.045,0.6941
2016010807,덕소정수장,0.25,4.5623,4.6028,0.6841,4.7344,0.663,5806.7766,4890.9341,4.0962,11208.791,49,59,7.2487,0.0449,0.6902
2016010808,덕소정수장,0.25,4.7161,4.7343,0.7005,4.9176,0.6777,5492.3077,5471.4285,4.0962,11637.3633,55,56,7.2436,0.0448,0.686
2016010809,덕소정수장,0.25,4.837,4.8701,0.7775,5.0531,0.6777,6356.5018,5526.282,4.0925,13137.3633,55,65,7.259,0.0453,0.683
2016010810,덕소정수장,0.2555,4.7418,4.7761,0.739,4.9982,0.6777,7543.4982,6544.9634,4.1236,14401.0996,66,76,7.2744,0.0448,0.6823
2016010811,덕소정수장,0.25,4.826,4.8471,0.7445,4.9982,0.6777,7001.7399,6394.6887,4.0907,11714.2852,64,71,7.2795,0.0451,0.6854
2016010812,덕소정수장,0.25,4.8407,4.8721,0.761,5.0751,0.6923,7106.9597,5951.3736,4.109,13049.4502,59,72,7.2897,0.0459,0.6931
2016010813,덕소정수장,0.2445,4.8516,4.9097,0.7665,5.1154,0.6923,6903.1136,5896.337,4.0907,14774.7256,59,70,7.2795,0.0472,0.6988
2016010814,덕소정수장,0.239,4.8114,4.8659,0.7335,5.0128,0.685,7224.359,6558.6081,4.065,15170.3301,64,72,7.2795,0.0462,0.701
2016010815,덕소정수장,0.2445,4.5733,4.632,0.728,4.7088,0.663,8107.1428,7169.0476,4.0687,14346.1543,73,84,7.2744,0.046,0.7015
2016010816,덕소정수장,0.2445,4.4011,4.4525,0.717,4.6392,0.6557,7531.1355,6813.4615,4.0943,13758.2422,69,76,7.2692,0.046,0.6999
2016010817,덕소정수장,0.239,4.3681,4.4274,0.706,4.5476,0.641,7482.0513,6712.8205,4.0632,13428.5713,67,76,7.2538,0.0449,0.6954
2016010818,덕소정수장,0.239,4.3168,4.3481,0.6621,4.478,0.641,6760.8974,6338.0952,4.0723,11258.2422,63,69,7.2744,0.0451,0.687
2016010819,덕소정수장,0.2445,4.174,4.1998,0.6346,4.3352,0.6264,6989.652,6320.6044,4.0998,15318.6816,63,70,7.259,0.0443,0.6864
2016010820,덕소정수장,0.25,4.1374,4.1518,0.6401,4.3315,0.6264,7252.381,6634.1575,4.0907,13857.1426,67,74,7.2744,0.0438,0.6925
2016010821,덕소정수장,0.25,4.1484,4.1581,0.6456,4.2729,0.6264,7042.8572,6094.3223,4.1163,10368.1318,61,72,7.2538,0.0443,0.6955
2016010822,덕소정수장,0.25,4.1996,4.2312,0.6456,4.3498,0.6264,6544.7802,6038.5531,4.12,13835.165,60,66,7.2692,0.0439,0.6985
2016010823,덕소정수장,0.25,4.3242,4.3543,0.6621,4.4817,0.641,6872.5274,6160.6227,4.0943,12818.6816,62,70,7.2538,0.0437,0.6972
2016010824,덕소정수장,0.25,4.3535,4.3773,0.6621,4.522,0.641,7325.9158,6142.2161,4.0925,12532.9668,62,75,7.259,0.0445,0.6919
2016010901,덕소정수장,0.239,4.4524,4.4671,0.6676,4.6099,0.6484,6511.4469,6059.4322,4.0705,11939.5605,60,66,7.2538,0.0451,0.6897
2016010902,덕소정수장,0.239,4.489,4.4963,0.6731,4.6575,0.6557,6175.641,5589.0109,4.0723,11417.582,56,63,7.259,0.0444,0.689
2016010903,덕소정수장,0.239,4.4414,4.4608,0.6621,4.5952,0.6484,6588.8279,5955.6776,4.0723,13038.4609,60,66,7.2538,0.0455,0.6885
2016010904,덕소정수장,0.239,4.3498,4.3669,0.6621,4.4963,0.641,6890.293,6358.6996,4.0723,11642.8574,64,70,7.259,0.0457,0.6914
2016010905,덕소정수장,0.2445,4.3791,4.3898,0.6676,4.522,0.641,5878.8462,5452.381,4.1035,10692.3076,54,60,7.2436,0.0458,0.6929
2016010906,덕소정수장,0.239,4.5366,4.5443,0.6786,4.7015,0.663,5122.3443,4690.1099,4.076,11445.0547,47,52,7.259,0.0455,0.6942
2016010907,덕소정수장,0.239,4.6868,4.6926,0.7005,4.8407,0.6777,5179.1209,4640.2931,4.0723,9313.1865,47,53,7.2538,0.0455,0.6945
2016010908,덕소정수장,0.239,4.8626,4.8534,0.7115,5.0275,0.6923,4788.5531,4403.1136,4.0742,10714.2852,44,49,7.2385,0.0454,0.6947
2016010909,덕소정수장,0.2445,4.8114,4.822,0.772,5.0788,0.685,5962.2711,5341.8498,4.0998,13725.2744,53,60,7.259,0.0448,0.6931
2016010910,덕소정수장,0.239,4.6941,4.703,0.728,4.8626,0.6703,8172.9854,7115.293,4.0742,15120.8789,71,83,7.2487,0.045,0.6919
2016010911,덕소정수장,0.239,4.5293,4.5255,0.706,4.6685,0.6557,7671.337,7061.8132,4.0705,14428.5713,71,78,7.2641,0.0445,0.6914
2016010912,덕소정수장,0.239,4.3645,4.3857,0.7115,4.511,0.619,7435.0733,6872.619,4.0668,14532.9668,69,75,7.2692,0.0443,0.6939
2016010913,덕소정수장,0.2445,4.185,4.1998,0.6951,4.3462,0.619,7936.2637,7289.3773,4.0833,15868.1318,68,76,7.2641,0.0443,0.6975
2016010914,덕소정수장,0.2445,4.0458,4.0766,0.6786,4.1886,0.6044,8276.4652,7589.2857,4.0833,16005.4951,81,88,7.2641,0.045,0.7011
2016010915,덕소정수장,0.2555,3.9286,3.9618,0.6786,4.0714,0.6044,8164.5605,7474.6337,4.1016,15043.9561,75,83,7.2641,0.0454,0.7056
2016010916,덕소정수장,0.25,3.881,3.9242,0.6786,4.0348,0.5824,8220.5128,7376.8315,4.1016,15439.5605,73,83,7.2795,0.0446,0.7062
2016010917,덕소정수장,0.25,3.859,3.8929,0.6566,4.0165,0.5897,8304.5788,7447.3443,4.1071,16285.7148,75,85,7.2897,0.0452,0.7038
2016010918,덕소정수장,0.25,3.8736,3.8971,0.6071,4.0092,0.5897,8256.77,7332.1233,4.1053,15846.1543,73,83,7.2846,0.0447,0.6985
2016010919,덕소정수장,0.25,3.9652,3.9869,0.6181,4.1007,0.5971,7495.6696,6714.6116,4.1053,13708.791,68,77,7.2897,0.0447,0.6943
2016010920,덕소정수장,0.25,4.1044,4.1226,0.6346,4.2143,0.6117,7014.4689,6253.2967,4.1071,12818.6816,62,71,7.2846,0.0444,0.6982
2016010921,덕소정수장,0.2445,4.1886,4.204,0.6456,4.3535,0.6264,7065.4762,6723.5348,4.0943,13802.1973,68,72,7.2949,0.0444,0.6999
2016010922,덕소정수장,0.2445,4.2473,4.2583,0.6456,4.3242,0.6264,7217.5824,6338.5532,4.0943,14263.7363,63,73,7.2897,0.0447,0.704
2016010923,덕소정수장,0.25,4.2509,4.2541,0.6511,4.3938,0.6264,6999.4506,6695.696,4.0925,11824.1758,67,71,7.2795,0.0451,0.702
2016010924,덕소정수장,0.239,4.3205,4.3293,0.6566,4.4634,0.641,6383.3333,5677.6556,4.0705,12043.9551,57,65,7.2795,0.0452,0.6989
2016011001,덕소정수장,0.2335,4.4084,4.4295,0.6676,4.5513,0.6484,5316.6666,4915.293,4.0522,11934.0664,49,54,7.2897,0.046,0.6941
2016011002,덕소정수장,0.2335,4.3828,4.4065,0.6566,4.5403,0.6484,5555.1282,5083.4249,4.054,11593.4062,51,57,7.2897,0.0465,0.692
2016011003,덕소정수장,0.25,4.3278,4.3523,0.6566,4.4744,0.6337,6362.3626,5799.4505,4.0907,13335.165,58,64,7.2897,0.0467,0.6917
2016011004,덕소정수장,0.2445,4.3608,4.3794,0.6621,4.522,0.641,6888.37,6217.9487,4.0943,12489.0107,62,70,7.2897,0.0467,0.6891
2016011005,덕소정수장,0.2445,4.3864,4.4212,0.6566,4.5037,0.641,6952.1978,6420.6044,4.0962,12967.0332,65,71,7.3,0.0468,0.6927
2016011006,덕소정수장,0.25,4.489,4.513,0.6786,4.6685,0.6557,6529.3956,5981.4103,4.0962,11945.0547,60,66,7.2795,0.0464,0.696
2016011007,덕소정수장,0.2335,4.6685,4.6821,0.706,4.8297,0.6777,5670.0549,4967.5824,4.054,9230.7695,49,58,7.2692,0.0462,0.6967
2016011008,덕소정수장,0.2335,4.7234,4.7281,0.6951,4.8773,0.6777,5185.1648,4849.8168,4.0559,11846.1543,49,53,7.2744,0.046,0.6913
2016011009,덕소정수장,0.25,4.6172,4.6258,0.7445,4.7711,0.6484,6498.4432,6068.2235,4.0925,12324.1758,61,66,7.2846,0.0458,0.6876
2016011010,덕소정수장,0.239,4.7088,4.7155,0.728,4.8736,0.6703,6066.2088,5486.63,4.0705,11989.0117,55,61,7.2846,0.0455,0.6884
2016011011,덕소정수장,0.239,4.7491,4.7573,0.75,4.8956,0.685,5384.0659,4839.1026,4.0723,10851.6484,48,55,7.3,0.046,0.6912
2016011012,덕소정수장,0.239,4.8187,4.8262,0.7445,4.9799,0.685,6257.6924,5742.1245,4.0705,11829.6699,57,63,7.3103,0.0463,0.6928
2016011013,덕소정수장,0.2445,4.7125,4.7323,0.7335,4.8956,0.6777,6761.0806,6140.3847,4.0962,14038.4609,62,69,7.3,0.046,0.6996
2016011014,덕소정수장,0.239,4.6575,4.6821,0.7225,4.837,0.663,7519.8718,6693.1318,4.0705,14807.6924,67,76,7.3,0.0468,0.7038
2016011015,덕소정수장,0.239,4.4634,4.488,0.706,4.6209,0.6484,7805.4945,7611.1722,4.0705,15791.209,76,79,7.3,0.0472,0.6983
2016011016,덕소정수장,0.239,4.2912,4.3188,0.6896,4.4451,0.641,7974.2674,7230.6777,4.065,14769.2305,72,81,7.3,0.0474,0.6975
2016011017,덕소정수장,0.25,4.1447,4.1706,0.6786,4.2802,0.6044,7734.7985,7088.0036,4.0852,15043.9561,71,78,7.3051,0.0469,0.6983
2016011018,덕소정수장,0.25,4.0934,4.1017,0.6346,4.2216,0.6117,7749.4505,7030.4029,4.087,15285.7139,70,79,7.2949,0.0469,0.6962
2016011019,덕소정수장,0.25,4.1264,4.1205,0.6346,4.2399,0.619,7119.4139,6375.9158,4.0888,12274.7256,64,73,7.3,0.048,0.6942
2016011020,덕소정수장,0.2445,4.1484,4.1351,0.6346,4.2546,0.619,7179.5788,6466.0256,4.0888,14565.9336,65,72,7.3051,0.0466,0.6967
2016011021,덕소정수장,0.25,4.1007,4.0954,0.6236,4.2033,0.6117,7552.9304,6841.7582,4.0888,14148.3516,68,77,7.3051,0.0466,0.7023
2016011022,덕소정수장,0.2445,4.0238,4.0077,0.6181,4.1264,0.6044,8065.1099,7352.7473,4.0888,14670.3301,74,82,7.3103,0.0468,0.6992
2016011023,덕소정수장,0.25,3.9286,3.9263,0.6126,4.0275,0.5971,7914.1941,7229.8535,4.0925,15241.7578,73,81,7.3051,0.0459,0.7002
2016011024,덕소정수장,0.25,3.8736,3.8553,0.6071,3.9579,0.5897,7629.2125,7003.1136,4.0888,14241.7578,69,77,7.3,0.0456,0.7015
2016011101,덕소정수장,0.25,3.8956,3.8783,0.6126,3.9835,0.5971,6890.4762,6314.1942,4.0907,12538.4609,64,70,7.3,0.0463,0.7005
2016011102,덕소정수장,0.25,3.9982,3.9743,0.6236,4.1081,0.6044,6236.4468,5543.4066,4.0943,9846.1543,56,63,7.3051,0.0458,0.6986
2016011103,덕소정수장,0.25,4.2436,4.2312,0.6456,4.3791,0.6264,5632.2344,4712.5458,4.1071,11840.6592,47,57,7.3,0.0463,0.6998
2016011104,덕소정수장,0.25,4.489,4.4817,0.6731,4.6355,0.6557,6059.9816,5275.1832,4.1071,12313.1875,52,62,7.3051,0.0468,0.6994
2016011105,덕소정수장,0.25,4.6465,4.6404,0.6841,4.7967,0.663,6664.652,5969.2308,4.1108,11989.0117,60,68,7.2897,0.0465,0.6962
2016011106,덕소정수장,0.2335,4.8663,4.8513,0.7115,5.0092,0.6923,5155.4945,4654.6703,4.0595,10137.3633,48,53,7.2846,0.0467,0.6912
2016011107,덕소정수장,0.2335,4.8846,4.8659,0.7115,5.0348,0.6923,5426.7399,5055.7692,4.0595,10791.209,50,55,7.3,0.0464,0.6862
2016011108,덕소정수장,0.2445,4.8223,4.7949,0.706,4.9652,0.685,6178.3883,5687.2711,4.0962,11065.9336,56,62,7.2949,0.0464,0.6825
2016011109,덕소정수장,0.25,4.859,4.8554,0.7665,5.0348,0.6777,6591.6667,5909.8901,4.0962,14373.626,59,67,7.3,0.0469,0.6818
2016011110,덕소정수장,0.239,4.8516,4.8408,0.7445,5.0092,0.6777,7353.2051,6680.4029,4.0778,14769.2305,68,75,7.3154,0.0468,0.6846
2016011111,덕소정수장,0.239,4.7015,4.6821,0.717,4.848,0.663,7900.5494,7139.8352,4.0723,15302.1973,70,79,7.3154,0.0469,0.6896
2016011112,덕소정수장,0.239,4.511,4.513,0.7115,4.6465,0.6484,7998.7179,7215.8425,4.0687,13879.1211,73,81,7.3205,0.0465,0.6995
2016011113,덕소정수장,0.25,4.3974,4.4045,0.706,4.5549,0.641,7739.1941,6977.0147,4.0907,14730.7695,64,73,7.3051,0.0464,0.6942
2016011114,덕소정수장,0.25,4.3535,4.3752,0.6951,4.5183,0.6337,7768.8645,6865.3846,4.087,14120.8789,74,84,7.3051,0.0467,0.6903
2016011115,덕소정수장,0.25,4.3498,4.3794,0.6951,4.511,0.6337,7411.7216,6597.6191,4.0888,14813.1865,67,77,7.3103,0.0467,0.6949
2016011116,덕소정수장,0.25,4.3315,4.3564,0.6951,4.489,0.6337,7683.6081,6944.3223,4.0888,15467.0332,70,78,7.3103,0.0459,0.7013
2016011117,덕소정수장,0.25,4.2766,4.3063,0.6896,4.4414,0.619,7812.1794,7050.8242,4.087,15010.9883,70,79,7.3103,0.0462,0.6981
2016011118,덕소정수장,0.25,4.3059,4.323,0.6566,4.4524,0.6337,7054.304,6341.6667,4.0907,12142.8574,64,72,7.3154,0.0459,0.6976
2016011119,덕소정수장,0.25,4.4048,4.4128,0.6621,4.5549,0.6484,6461.9963,5821.978,4.0925,13769.2305,58,65,7.3051,0.0463,0.7018
2016011120,덕소정수장,0.2445,4.3608,4.3606,0.6511,4.5,0.641,7756.3187,7008.6081,4.0925,14785.7148,69,77,7.3205,0.0465,0.7028
2016011121,덕소정수장,0.2445,4.2546,4.2625,0.6346,4.3791,0.6264,8179.8534,7503.7546,4.0925,16510.9883,76,85,7.3359,0.0468,0.7022
2016011122,덕소정수장,0.2445,4.1886,4.1852,0.6346,4.3205,0.619,7785.348,7089.4689,4.0962,15000,72,79,7.341,0.0464,0.7022
2016011123,덕소정수장,0.2445,4.1703,4.1685,0.6401,4.2985,0.619,7502.0147,6728.5714,4.0962,12824.1758,67,76,7.3359,0.0465,0.6983
2016011124,덕소정수장,0.2445,4.13,4.1247,0.6291,4.2582,0.6117,7186.9964,6905.8608,4.0962,13296.7031,69,73,7.3359,0.0472,0.696
2016011201,덕소정수장,0.2445,4.1593,4.1581,0.6346,4.3022,0.619,7299.4506,6408.608,4.0925,13263.7363,64,74,7.3359,0.0469,0.6971
2016011202,덕소정수장,0.2445,4.1996,4.2082,0.6401,4.3168,0.6264,6569.414,6147.4359,4.098,12521.9785,62,67,7.3359,0.0466,0.6954
2016011203,덕소정수장,0.239,4.3864,4.3752,0.6676,4.544,0.641,5985.6227,5168.956,4.0943,9802.1973,52,61,7.341,0.047,0.6916
2016011204,덕소정수장,0.2445,4.6099,4.6028,0.6896,4.7674,0.6703,5433.5165,4767.9487,4.0943,10527.4727,48,55,7.341,0.0476,0.6865
2016011205,덕소정수장,0.2445,4.7747,4.7761,0.706,4.9469,0.685,5823.3516,5219.7802,4.0962,9994.5059,52,60,7.3564,0.048,0.6818
2016011206,덕소정수장,0.2335,4.9542,4.9577,0.717,5.1447,0.6996,5776.2821,5162.9121,4.0742,11137.3623,52,58,7.3513,0.0484,0.6818
2016011207,덕소정수장,0.239,5.0311,5.0371,0.717,5.2143,0.707,5974.1758,5531.9597,4.076,11928.5713,55,61,7.3615,0.0489,0.6778
2016011208,덕소정수장,0.239,5.0055,5.0141,0.8269,5.1923,0.6996,6293.4066,5890.1099,4.0778,14230.7695,59,64,7.3667,0.0489,0.6748
2016011209,덕소정수장,0.239,4.8663,4.8805,0.783,5.0604,0.6777,7442.9487,6832.2344,4.0778,15697.8027,68,75,7.3615,0.0489,0.6728
2016011210,덕소정수장,0.239,4.6502,4.6508,0.717,4.7674,0.663,7950.3663,7508.2418,4.0797,15593.4062,75,81,7.3667,0.0486,0.673
2016011211,덕소정수장,0.25,4.4267,4.4462,0.6951,4.5989,0.6337,8164.4689,7240.2015,4.1163,15324.1758,73,82,7.4077,0.0487,0.6719
2016011212,덕소정수장,0.25,4.3022,4.323,0.6896,4.5256,0.6337,7601.2821,6922.0696,4.1163,14818.6816,69,77,7.4128,0.0481,0.6797
2016011213,덕소정수장,0.2445,4.3315,4.3481,0.7005,4.5366,0.6337,7705.2198,6697.619,4.0852,13912.0879,63,74,7.4179,0.0481,0.6855
2016011214,덕소정수장,0.2445,4.2766,4.3251,0.6841,4.3901,0.6337,7812.5458,6956.9597,4.0907,14879.1211,74,84,7.4231,0.0476,0.6874
2016011215,덕소정수장,0.25,4.1813,4.2312,0.6896,4.3901,0.619,7648.2601,6938.9194,4.1126,13538.4609,70,78,7.4128,0.0492,0.6902
2016011216,덕소정수장,0.2445,4.1703,4.2353,0.6841,4.4158,0.6337,7486.63,6530.4029,4.109,13895.6045,65,75,7.4128,0.0504,0.6886
2016011217,덕소정수장,0.2445,4.185,4.2479,0.6896,4.3315,0.6117,7650.9157,7120.9707,4.0888,15961.5391,71,78,7.4282,0.0503,0.6882
2016011218,덕소정수장,0.2445,4.163,4.2145,0.6401,4.3462,0.6264,7485.1648,6965.2931,4.0943,13824.1758,70,76,7.4282,0.0502,0.6846
2016011219,덕소정수장,0.2445,4.0934,4.1226,0.6291,4.2766,0.6117,7780.0366,6818.0403,4.0943,15230.7695,68,79,7.4282,0.0495,0.7
2016011220,덕소정수장,0.25,4.0531,4.0787,0.6236,4.1593,0.6117,7996.6117,6851.8315,4.12,14609.8906,69,81,7.4333,0.0492,0.7154
2016011221,덕소정수장,0.25,3.9945,4.0391,0.6181,4.1117,0.5971,7932.0513,7350.8242,4.1145,14554.9453,73,81,7.4282,0.0497,0.7094
2016011222,덕소정수장,0.25,3.9908,4.0307,0.6236,4.141,0.6044,7933.8828,7099.6337,4.1383,14230.7695,71,80,7.4333,0.0499,0.7008
2016011223,덕소정수장,0.25,4.1007,4.1247,0.6236,4.2729,0.6117,7719.0477,7128.8461,4.1145,15461.5391,72,78,7.4385,0.0505,0.6946
2016011224,덕소정수장,0.25,4.1813,4.2082,0.6456,4.3681,0.619,7693.315,6759.4322,4.1108,12478.0215,68,79,7.4436,0.0507,0.6908
2016011301,덕소정수장,0.25,4.2985,4.3293,0.6511,4.4817,0.6264,7183.6997,6408.3333,4.1145,13521.9785,63,71,7.4436,0.0519,0.6865
2016011302,덕소정수장,0.25,4.3755,4.4128,0.6566,4.5879,0.641,7408.1502,6528.663,4.1108,15137.3633,66,77,7.4385,0.0526,0.6864
2016011303,덕소정수장,0.2335,4.4487,4.4817,0.6731,4.6355,0.6484,7252.8388,6353.663,4.076,11741.7578,64,73,7.4487,0.0528,0.6891
2016011304,덕소정수장,0.2335,4.5183,4.5527,0.6841,4.7015,0.663,5643.6813,5227.7473,4.076,9395.6035,52,58,7.4436,0.0526,0.6913
2016011305,덕소정수장,0.239,4.5696,4.6132,0.6841,4.7637,0.663,5674.2674,5276.9231,4.1053,11554.9453,53,58,7.4487,0.0528,0.6874
2016011306,덕소정수장,0.2335,4.6722,4.7197,0.7005,4.8846,0.6777,5656.3187,5166.7583,4.0815,10379.1211,52,57,7.4487,0.0521,0.6821
2016011307,덕소정수장,0.2335,4.7674,4.8032,0.706,4.9725,0.685,5641.3919,5108.8828,4.076,10769.2305,51,57,7.4436,0.0518,0.6775
2016011308,덕소정수장,0.239,4.8077,4.8554,0.7775,5.0238,0.6777,5702.5641,5320.696,4.0778,11329.6699,53,58,7.4436,0.0513,0.6784
2016011309,덕소정수장,0.2335,4.8187,4.8638,0.783,5.0385,0.6777,6161.63,5721.2454,4.0815,12549.4512,57,63,7.4436,0.0508,0.6802
2016011310,덕소정수장,0.239,4.6685,4.7197,0.728,4.8553,0.6703,7507.5091,6907.8755,4.076,13879.1211,70,76,7.4538,0.0505,0.6795
2016011311,덕소정수장,0.2445,4.489,4.561,0.7005,4.6062,0.6484,7222.7107,7364.5605,4.0888,14741.7578,73,73,7.4641,0.0512,0.6737
2016011312,덕소정수장,0.2445,4.3388,4.4107,0.6951,4.5293,0.6337,7409.2491,7447.1612,4.087,15049.4512,75,75,7.4641,0.0503,0.675
2016011313,덕소정수장,0.2445,4.3095,4.394,0.6951,4.544,0.6337,7283.8828,6678.9377,4.0925,14054.9453,67,74,7.4641,0.0492,0.683
2016011314,덕소정수장,0.2445,4.2692,4.371,0.6896,4.511,0.641,7620.6044,6769.597,4.0888,14972.5273,67,77,7.4692,0.049,0.6873
2016011315,덕소정수장,0.2445,4.2143,4.3188,0.6896,4.456,0.6337,7598.3517,6813.37,4.0907,13593.4062,69,78,7.4538,0.0487,0.6922
2016011316,덕소정수장,0.239,4.1923,4.2938,0.6896,4.4377,0.6264,7583.9744,6728.5715,4.0888,14148.3516,67,76,7.4487,0.0487,0.6889
2016011317,덕소정수장,0.2445,4.1593,4.2604,0.6401,4.3791,0.6264,7704.7619,6987.1795,4.0925,13807.6924,69,77,7.4641,0.0483,0.6871
2016011318,덕소정수장,0.239,4.1337,4.2249,0.6401,4.3571,0.6264,7587.0879,6840.2015,4.0907,15192.3086,68,77,7.4744,0.0481,0.6796
2016011319,덕소정수장,0.2445,4.1227,4.204,0.6401,4.3315,0.619,7392.7656,6706.685,4.0925,13989.0107,67,75,7.4692,0.0481,0.6739
2016011320,덕소정수장,0.2445,4.0861,4.1623,0.6346,4.2912,0.6117,7626.0989,6921.8865,4.0925,14571.4287,70,78,7.4795,0.0482,0.6782
2016011321,덕소정수장,0.2445,4.0201,4.0954,0.6236,4.2179,0.6044,7898.8095,7145.0549,4.0925,15472.5273,71,80,7.4744,0.0481,0.6858
2016011322,덕소정수장,0.2445,4.0092,4.0704,0.6291,4.1923,0.6117,7569.3223,6833.7912,4.0907,11186.8125,69,77,7.4692,0.0482,0.691
2016011323,덕소정수장,0.2445,4.13,4.1769,0.6401,4.3059,0.619,6262.7289,5732.6923,4.0943,12368.1318,57,63,7.4641,0.0481,0.6925
2016011324,덕소정수장,0.2445,4.2143,4.2666,0.6511,4.4011,0.6264,6505.6776,5905.9524,4.0943,11445.0547,59,67,7.4692,0.0483,0.6903
2016011401,덕소정수장,0.2445,4.3278,4.371,0.6621,4.522,0.6337,6313.8279,5712.271,4.0962,11587.9121,58,64,7.4744,0.0484,0.6866
2016011402,덕소정수장,0.2445,4.3168,4.3585,0.6511,4.4927,0.6337,6903.5715,6440.8425,4.1016,14631.8682,64,70,7.4692,0.0482,0.6842
2016011403,덕소정수장,0.239,4.3205,4.3543,0.6566,4.5293,0.6337,7515.1099,6627.4725,4.0943,12516.4834,67,76,7.4641,0.0487,0.6839
2016011404,덕소정수장,0.2445,4.3168,4.3397,0.6566,4.544,0.6337,6649.8168,6296.0623,4.1016,13554.9453,63,68,7.4641,0.0481,0.6843
2016011405,덕소정수장,0.2445,4.4414,4.4901,0.6731,4.5916,0.6484,7100.7326,5779.6703,4.1016,12500,57,72,7.459,0.0481,0.6863
2016011406,덕소정수장,0.2445,4.5476,4.5715,0.6786,4.7418,0.6557,6245.8791,6106.685,4.1035,11461.5391,62,63,7.4538,0.0484,0.6838
2016011407,덕소정수장,0.239,4.6575,4.6717,0.6896,4.8516,0.6703,6590.1099,5861.4469,4.098,12939.5605,58,67,7.4692,0.0486,0.6783
2016011408,덕소정수장,0.2445,4.7564,4.7845,0.7005,4.9615,0.6777,6365.5678,5733.8828,4.098,12829.6699,58,65,7.4641,0.0487,0.6744
2016011409,덕소정수장,0.2445,4.8077,4.845,0.7555,5.0275,0.6703,6826.0989,6183.7913,4.0998,14445.0547,62,69,7.4641,0.0498,0.6744
2016011410,덕소정수장,0.239,4.7821,4.8116,0.7555,4.9908,0.6777,7545.696,6819.6886,4.098,13560.4395,68,77,7.4795,0.0496,0.6774
2016011411,덕소정수장,0.2445,4.826,4.8638,0.7335,5.0165,0.6777,6864.1941,6229.1209,4.0962,13467.0332,62,69,7.4744,0.0495,0.682
2016011412,덕소정수장,0.2445,4.7747,4.8241,0.7335,5.0421,0.6777,6797.6191,6259.2491,4.0943,13093.4062,63,69,7.4846,0.0497,0.684
2016011413,덕소정수장,0.239,4.9396,5.0079,0.772,5.174,0.6996,6793.5897,5647.5275,4.0888,11862.6377,57,69,7.4744,0.0491,0.6849
2016011414,덕소정수장,0.2335,4.9762,5.058,0.7775,5.1557,0.6923,6771.2454,6451.3736,4.0522,14945.0547,64,69,7.4744,0.0491,0.6878
2016011415,덕소정수장,0.2335,4.7674,4.8387,0.7445,4.9505,0.685,7105.6777,7208.8828,4.0504,14780.2197,72,72,7.4846,0.0489,0.6891
2016011416,덕소정수장,0.2335,4.5183,4.6007,0.7335,4.7418,0.6337,7442.7656,7091.9414,4.0504,15000,71,75,7.4795,0.0491,0.6886
2016011417,덕소정수장,0.239,4.3681,4.4483,0.7115,4.5916,0.6337,7561.9963,6835.0733,4.0888,14840.6592,69,77,7.4846,0.0496,0.6846
2016011418,덕소정수장,0.2445,4.3095,4.3794,0.6566,4.5073,0.641,7824.8169,7055.8608,4.0888,14351.6484,70,80,7.4744,0.049,0.6837
2016011419,덕소정수장,0.239,4.2436,4.3021,0.6456,4.4267,0.6264,7752.1062,7110.4395,4.0907,14137.3633,72,78,7.4795,0.0497,0.6856
2016011420,덕소정수장,0.2445,4.0971,4.1581,0.6236,4.2802,0.6117,8292.5824,7668.8645,4.0925,16368.1318,76,84,7.4744,0.0493,0.6856
2016011421,덕소정수장,0.2445,3.9652,4.0203,0.6126,4.141,0.6044,8398.26,7659.8901,4.0925,16076.9229,77,86,7.4744,0.0491,0.6854
2016011422,덕소정수장,0.2445,3.8773,3.9368,0.6071,4.0458,0.5971,8095.2381,7343.0403,4.0943,15351.6484,73,82,7.4744,0.0486,0.6898
